method,seed,task,threshold,overall,cpa,matched,cpa_minus_overall,cpa_minus_matched
cgsm_dual,59,speed15,1.0,-0.19089645694941282,-0.4290905063945344,-0.28528388530961163,-0.23819404944512157,-0.14380662108492276
cgsm_dual,59,speed15,1.5,-0.19089645694941282,-0.3781195689640615,-0.271596424286755,-0.1872231120146487,-0.1065231446773065
cgsm_dual,59,speed15,2.0,-0.19089645694941282,-0.30680730683032914,-0.24494882909766968,-0.11591084988091632,-0.061858477732659456
cgsm_dual,71,speed15,0.5,0.38661739899218084,0.16998918904262839,0.34195274100469397,-0.21662820994955245,-0.1719635519620656
cgsm_dual,71,speed15,1.0,0.38661739899218084,0.45911426804004574,0.40164877122310716,0.0724968690478649,0.05746549681693858
cgsm_dual,71,speed15,1.5,0.38661739899218084,0.44742902854214545,0.4071258773604346,0.06081162954996461,0.04030315118171085
cgsm_dual,71,speed15,2.0,0.38661739899218084,0.4747647183328949,0.40473185249243177,0.08814731934071407,0.07003286584046314
cgsm_dual,89,speed15,0.5,0.07521120022982358,-0.1631282977036481,-0.04989454210822255,-0.23833949793347167,-0.11323375559542553
cgsm_dual,89,speed15,1.0,0.07521120022982358,0.05213162305093559,-0.005054286624511258,-0.02307957717888799,0.05718590967544685
cgsm_dual,89,speed15,1.5,0.07521120022982358,0.06241143360410047,0.015584907778406114,-0.01279976662572311,0.04682652582569436
cgsm_dual,89,speed15,2.0,0.07521120022982358,0.09837464777508168,0.020300723406925642,0.023163447545258092,0.07807392436815604
cgsm_dual,107,speed15,0.5,-0.18484364940226078,-0.5530283655067092,-0.3167051074366882,-0.3681847161044484,-0.23632325807002097
cgsm_dual,107,speed15,1.0,-0.18484364940226078,-0.3514029619700549,-0.2595004993478298,-0.1665593125677941,-0.09190246262222507
cgsm_dual,107,speed15,1.5,-0.18484364940226078,-0.2526002118121023,-0.23597797640910675,-0.06775656240984151,-0.01662223540299554
cgsm_dual,107,speed15,2.0,-0.18484364940226078,-0.20861898804608564,-0.22428087288000892,-0.02377533864382486,0.01566188483392328
dualls_adapted,7,speed15,0.5,0.09887406124919652,-0.021947485874000104,-0.00047802119978918413,-0.12082154712319662,-0.02146946467421092
dualls_adapted,7,speed15,1.0,0.09887406124919652,0.007468025208028973,0.04210035700746962,-0.09140603604116755,-0.03463233179944065
dualls_adapted,7,speed15,1.5,0.09887406124919652,0.06494860155103,0.056755026370885794,-0.03392545969816653,0.0081935751801442
dualls_adapted,7,speed15,2.0,0.09887406124919652,0.09238272887561384,0.06468989945811296,-0.006491332373582681,0.027692829417500883
dualls_adapted,11,speed15,0.5,-0.0438649984896183,-0.25402908851799455,-0.19643680567204927,-0.21016409002837624,-0.05759228284594528
dualls_adapted,11,speed15,1.0,-0.0438649984896183,-0.19758935565622443,-0.13178715926227016,-0.15372435716660612,-0.06580219639395427
dualls_adapted,11,speed15,1.5,-0.0438649984896183,-0.16217799517123596,-0.11066551132983776,-0.11831299668161765,-0.0515124838413982
dualls_adapted,11,speed15,2.0,-0.0438649984896183,-0.11778652979979502,-0.10423250250105982,-0.07392153131017673,-0.0135540272987352
dualls_adapted,23,speed15,0.5,-0.03291334642469883,-0.1852645777093554,-0.1778983327654541,-0.15235123128465655,-0.0073662449439012845
dualls_adapted,23,speed15,1.0,-0.03291334642469883,-0.1505855599529723,-0.1306019773059984,-0.11767221352827346,-0.01998358264697389
dualls_adapted,23,speed15,1.5,-0.03291334642469883,-0.08500270091969034,-0.0949029894553755,-0.05208935449499151,0.009900288535685156
dualls_adapted,23,speed15,2.0,-0.03291334642469883,-0.06976775183274836,-0.08655824574150585,-0.03685440540804953,0.01679049390875749
dualls_adapted,47,speed15,0.5,-0.05806691084802151,-0.454964826624949,-0.2805600761227402,-0.3968979157769275,-0.17440475050220883
dualls_adapted,47,speed15,1.0,-0.05806691084802151,-0.2514893748396822,-0.18743007039176443,-0.1934224639916607,-0.06405930444791777
dualls_adapted,47,speed15,1.5,-0.05806691084802151,-0.13728939680301624,-0.14655215773429903,-0.07922248595499473,0.009262760931282782
dualls_adapted,47,speed15,2.0,-0.05806691084802151,-0.11806596942841185,-0.1383857783725295,-0.05999905858039035,0.02031980894411764
dualls_adapted,59,speed15,0.5,-0.026097309857606887,-0.2783298764414,-0.13453287419547122,-0.2522325665837931,-0.14379700224592878
dualls_adapted,59,speed15,1.0,-0.026097309857606887,-0.1457441717046618,-0.07102117481552603,-0.11964686184705492,-0.07472299688913578
dualls_adapted,59,speed15,1.5,-0.026097309857606887,-0.0713846864907638,-0.05669419924814399,-0.045287376633156906,-0.014690487242619801
dualls_adapted,59,speed15,2.0,-0.026097309857606887,-0.06902133028259838,-0.05484338845785123,-0.042924020424991494,-0.014177941824747152
dualls_adapted,71,speed15,0.5,0.007093824937939644,-0.5526124493589679,-0.2213772803695783,-0.5597062742969076,-0.33123516898938965
dualls_adapted,71,speed15,1.0,0.007093824937939644,-0.2028127381859342,-0.10764201556811709,-0.20990656312387385,-0.09517072261781712
dualls_adapted,71,speed15,1.5,0.007093824937939644,-0.11990416085590487,-0.06792883577150184,-0.12699798579384453,-0.05197532508440303
dualls_adapted,71,speed15,2.0,0.007093824937939644,-0.08110956200445542,-0.055432320679333465,-0.08820338694239506,-0.025677241325121954
dualls_adapted,89,speed15,0.5,0.028438866086304186,0.05415519551166053,-0.12585892539816593,0.025716329425356343,0.18001412090982646
dualls_adapted,89,speed15,1.0,0.028438866086304186,0.049726247745022135,-0.049190757958253756,0.02128738165871795,0.09891700570327588
dualls_adapted,89,speed15,1.5,0.028438866086304186,0.07969087566370549,-0.027268633443768772,0.0512520095774013,0.10695950910747426
dualls_adapted,89,speed15,2.0,0.028438866086304186,0.04452938199919008,-0.024033433696962037,0.01609051591288589,0.06856281569615211
dualls_adapted,107,speed15,0.5,-0.11404636270925403,-0.6557879268544392,-0.3726078629258901,-0.5417415641451852,-0.2831800639285491
dualls_adapted,107,speed15,1.0,-0.11404636270925403,-0.4328038713488823,-0.2771496875364687,-0.31875750863962826,-0.15565418381241364
dualls_adapted,107,speed15,1.5,-0.11404636270925403,-0.31100680483100207,-0.23260830504669128,-0.19696044212174804,-0.0783984997843108
dualls_adapted,107,speed15,2.0,-0.11404636270925403,-0.21584771321770027,-0.20130359626266658,-0.10180135050844624,-0.014544116955033687
finetune,7,alt180,0.5,-0.07587662908434868,0.6793159890314837,-0.032424728769461834,0.7551926181158324,0.7117407178009455
finetune,7,alt180,1.0,-0.07587662908434868,0.3698904320337529,-0.055935245774731406,0.44576706111810155,0.4258256778084843
finetune,7,alt180,1.5,-0.07587662908434868,0.19232309845429432,-0.04997218124381696,0.268199727538643,0.24229527969811127
finetune,7,alt180,2.0,-0.07587662908434868,0.09657782942578631,-0.0723290033889501,0.172454458510135,0.1689068328147364
finetune,11,alt180,0.5,0.8819394177645445,1.6591579552499283,0.9451355535818817,0.7772185374853837,0.7140224016680465
finetune,11,alt180,1.0,0.8819394177645445,1.392449714373472,0.9452857176479287,0.5105102966089274,0.4471639967255433
finetune,11,alt180,1.5,0.8819394177645445,1.221526838672196,0.9201423762464646,0.3395874209076515,0.30138446242573147
finetune,11,alt180,2.0,0.8819394177645445,1.0650082378461025,0.9143176925995554,0.183068820081558,0.15069054524654713
finetune,23,alt180,0.5,0.8881157340556383,1.94604080839633,0.9518247368335366,1.0579250743406918,0.9942160715627935
finetune,23,alt180,1.0,0.8881157340556383,1.5862551095554063,0.9660918799517788,0.698139375499768,0.6201632296036275
finetune,23,alt180,1.5,0.8881157340556383,1.3363033546735157,0.953406002531647,0.4481876206178774,0.3828973521418687
finetune,23,alt180,2.0,0.8881157340556383,1.1965437174290792,0.9259660376873223,0.3084279833734409,0.27057767974175684
finetune,47,alt180,0.5,0.41771840342879296,1.0074411749606496,0.4911622294036381,0.5897227715318566,0.5162789455570115
finetune,47,alt180,1.0,0.41771840342879296,0.8128701746463776,0.4804752451224816,0.3951517712175846,0.332394929523896
finetune,47,alt180,1.5,0.41771840342879296,0.6265280487010403,0.4622115173350806,0.20880964527224732,0.1643165313659597
finetune,47,alt180,2.0,0.41771840342879296,0.5453917221589522,0.44717102065137965,0.1276733187301592,0.0982207015075725
finetune,59,alt180,0.5,0.18931706403940915,1.0322862521776248,0.2285191127895422,0.8429691881382156,0.8037671393880826
finetune,59,alt180,1.0,0.18931706403940915,0.7760649763437876,0.2448418464319094,0.5867479123043784,0.5312231299118781
finetune,59,alt180,1.5,0.18931706403940915,0.47459148247785204,0.21944982384839665,0.2852744184384429,0.25514165862945537
finetune,59,alt180,2.0,0.18931706403940915,0.32178235423127444,0.20630247076998462,0.1324652901918653,0.11547988346128982
finetune,71,alt180,0.5,0.3754388282895088,1.5242489103935002,0.4835014428944015,1.1488100821039913,1.0407474674990986
finetune,71,alt180,1.0,0.3754388282895088,1.072925229359446,0.4671698651898389,0.6974864010699372,0.6057553641696072
finetune,71,alt180,1.5,0.3754388282895088,0.7280198721888003,0.4469411345640833,0.35258104389929146,0.28107873762471697
finetune,71,alt180,2.0,0.3754388282895088,0.5513860284785015,0.42834380186008336,0.17594720018899268,0.12304222661841813
finetune,89,alt180,0.5,0.24970713942497968,1.1342918261623196,0.34120122807901604,0.8845846867373399,0.7930905980833036
finetune,89,alt180,1.0,0.24970713942497968,0.8529146760330533,0.29555357203913835,0.6032075366080736,0.5573611039939149
finetune,89,alt180,1.5,0.24970713942497968,0.6420153933989851,0.2960851870015344,0.39230825397400537,0.34593020639745065
finetune,89,alt180,2.0,0.24970713942497968,0.46658627650357964,0.27305311015441586,0.21687913707859996,0.1935331663491638
finetune,107,alt180,0.5,-0.25787741562724115,9.016054017203195e-05,-0.2555255969034265,0.25796757616741317,0.25561575744359855
finetune,107,alt180,1.0,-0.25787741562724115,-0.006937445770772615,-0.23854291526079663,0.25093996985646855,0.231605469490024
finetune,107,alt180,1.5,-0.25787741562724115,-0.1133111930055999,-0.240996219438215,0.14456622262164126,0.1276850264326151
finetune,107,alt180,2.0,-0.25787741562724115,-0.21481735090895232,-0.25122664393082866,0.043060064718288826,0.03640929302187634
reservoir,7,alt180,0.5,-0.1121730255484581,0.035665265093111014,-0.11122354477325634,0.14783829064156911,0.14688880986636735
reservoir,7,alt180,1.0,-0.1121730255484581,-0.02268470474460773,-0.14452004366935203,0.08948832080385036,0.1218353389247443
reservoir,7,alt180,1.5,-0.1121730255484581,0.0026484992511084386,-0.11692178333669424,0.11482152479956653,0.11957028258780268
reservoir,7,alt180,2.0,-0.1121730255484581,-0.07342483546954577,-0.13843932292540923,0.03874819007891232,0.06501448745586345
reservoir,11,alt180,0.5,-0.4081854830831289,0.3647461117130436,-0.3671192497880629,0.7729315947961726,0.7318653615011065
reservoir,11,alt180,1.0,-0.4081854830831289,0.11143731197662782,-0.3807164237315524,0.5196227950597567,0.4921537357081802
reservoir,11,alt180,1.5,-0.4081854830831289,-0.09755574255282133,-0.39220482976751847,0.31062974053030756,0.2946490872146971
reservoir,11,alt180,2.0,-0.4081854830831289,-0.20329566253931747,-0.41716740687581944,0.20488982054381144,0.21387174433650197
reservoir,23,alt180,0.5,-0.4905531207770109,-0.4096390210719025,-0.4755029041418987,0.08091409970510843,0.06586388306999624
reservoir,23,alt180,1.0,-0.4905531207770109,-0.4285769586328259,-0.49445144099743854,0.061976162144185,0.06587448236461263
reservoir,23,alt180,1.5,-0.4905531207770109,-0.5018979694327919,-0.4936309954341226,-0.011344848655780948,-0.00826697399866927
reservoir,23,alt180,2.0,-0.4905531207770109,-0.5858174207262241,-0.5108284446195664,-0.0952642999492132,-0.07498897610665767
reservoir,47,alt180,0.5,-0.08971360263973474,0.33893770810559304,-0.037552870439523905,0.4286513107453278,0.3764905785451169
reservoir,47,alt180,1.0,-0.08971360263973474,0.19555469204734388,-0.07581685294595439,0.2852682946870786,0.2713715449932983
reservoir,47,alt180,1.5,-0.08971360263973474,0.12282646208740372,-0.08197166503280089,0.21254006472713846,0.20479812712020462
reservoir,47,alt180,2.0,-0.08971360263973474,-0.01771701638702555,-0.09045077370880637,0.07199658625270919,0.07273375732178082
reservoir,59,alt180,0.5,-0.554489860728383,-0.44016198554384267,-0.5456978805023573,0.11432787518454035,0.10553589495851468
reservoir,59,alt180,1.0,-0.554489860728383,-0.44650789968985277,-0.5644878935393871,0.10798196103853025,0.11797999384953434
reservoir,59,alt180,1.5,-0.554489860728383,-0.48377077378688094,-0.5477249213065454,0.07071908694150209,0.06395414751966444
reservoir,59,alt180,2.0,-0.554489860728383,-0.4809533260930469,-0.5697620343674227,0.0735365346353361,0.08880870827437576
reservoir,71,alt180,0.5,0.4816930934935808,0.9907288353037228,0.556866249987801,0.509035741810142,0.4338625853159218
reservoir,71,alt180,1.0,0.4816930934935808,0.9691442622805474,0.5558928288109557,0.4874511687869666,0.4132514334695917
reservoir,71,alt180,1.5,0.4816930934935808,0.7082538186285025,0.5290083753065872,0.22656072513492165,0.17924544332191528
reservoir,71,alt180,2.0,0.4816930934935808,0.5056717377886164,0.49988178358045926,0.0239786442950356,0.005789954208157144
reservoir,89,alt180,0.5,-0.22068218871951104,0.7896018541489095,-0.20384912171881392,1.0102840428684206,0.9934509758677235
reservoir,89,alt180,1.0,-0.22068218871951104,0.5077537199356906,-0.22280898853336834,0.7284359086552017,0.7305627084690589
reservoir,89,alt180,1.5,-0.22068218871951104,0.1734778734237797,-0.22288155673644255,0.39416006214329075,0.39635943016022224
reservoir,89,alt180,2.0,-0.22068218871951104,-0.09399040422407759,-0.246764261689814,0.12669178449543345,0.1527738574657364
reservoir,107,alt180,0.5,-0.792463840290904,-0.3433963864050266,-0.7804216136109488,0.4490674538858774,0.43702522720592213
reservoir,107,alt180,1.0,-0.792463840290904,-0.37052318580132765,-0.7683524052586405,0.42194065448957635,0.3978292194573128
reservoir,107,alt180,1.5,-0.792463840290904,-0.5273118626757978,-0.7706996873043089,0.2651519776151062,0.24338782462851116
reservoir,107,alt180,2.0,-0.792463840290904,-0.5920085822720643,-0.783482154340575,0.20045525801883968,0.19147357206851068
gss_adapted,7,alt180,0.5,-0.8715386215746402,-0.4067528551105417,-0.841537237748786,0.4647857664640985,0.43478438263824426
gss_adapted,7,alt180,1.0,-0.8715386215746402,-0.5126762462970325,-0.8745544706124316,0.3588623752776078,0.3618782243153992
gss_adapted,7,alt180,1.5,-0.8715386215746402,-0.7454483391827711,-0.8849402010423849,0.12609028239186915,0.13949186185961382
gss_adapted,7,alt180,2.0,-0.8715386215746402,-0.8694098488900739,-0.8957330118681863,0.002128772684566349,0.026323162978112435
gss_adapted,11,alt180,0.5,-0.703338936522603,-0.06143626261597277,-0.643350687728093,0.6419026739066303,0.5819144251121202
gss_adapted,11,alt180,1.0,-0.703338936522603,-0.16135542254495502,-0.6803298225005919,0.541983513977648,0.5189743999556369
gss_adapted,11,alt180,1.5,-0.703338936522603,-0.4410150445772819,-0.6979567449114201,0.26232389194532113,0.2569417003341382
gss_adapted,11,alt180,2.0,-0.703338936522603,-0.5930945876243215,-0.7040206658595282,0.1102443488982815,0.11092607823520662
gss_adapted,23,alt180,0.5,-0.7595686216540635,-0.32361284971470466,-0.7196257609665715,0.4359557719393588,0.39601291125186683
gss_adapted,23,alt180,1.0,-0.7595686216540635,-0.4606164608735991,-0.7732524157512022,0.2989521607804644,0.3126359548776031
gss_adapted,23,alt180,1.5,-0.7595686216540635,-0.6924097184545226,-0.7746215136863355,0.06715890319954088,0.08221179523181288
gss_adapted,23,alt180,2.0,-0.7595686216540635,-0.8598489150889622,-0.7834268089677228,-0.10028029343489875,-0.07642210612123945
gss_adapted,47,alt180,0.5,-0.6020531762689352,-0.16339717493365188,-0.6000460339960448,0.43865600133528326,0.4366488590623929
gss_adapted,47,alt180,1.0,-0.6020531762689352,-0.20906441545397267,-0.6139988927978605,0.3929887608149625,0.40493447734388777
gss_adapted,47,alt180,1.5,-0.6020531762689352,-0.4857428600574538,-0.6134113856620291,0.11631031621148136,0.1276685256045753
gss_adapted,47,alt180,2.0,-0.6020531762689352,-0.639013623400864,-0.6267917181416421,-0.03696044713192881,-0.012221905259221844
gss_adapted,59,alt180,0.5,-1.1004515765830873,-0.6663898972324196,-1.082497797788871,0.43406167935066775,0.4161079005564514
gss_adapted,59,alt180,1.0,-1.1004515765830873,-0.6492152420845709,-1.108945580493156,0.4512363344985164,0.4597303384085851
gss_adapted,59,alt180,1.5,-1.1004515765830873,-0.9054430503953165,-1.1175292195144018,0.19500852618777087,0.2120861691190853
gss_adapted,59,alt180,2.0,-1.1004515765830873,-1.0011041091445887,-1.1176795282432197,0.09934746743849865,0.116575419098631
gss_adapted,71,alt180,0.5,0.03800741468369961,1.0435040236219268,0.2035082717518674,1.0054966089382273,0.8399957518700595
gss_adapted,71,alt180,1.0,0.03800741468369961,0.920040599128552,0.16830921287908243,0.8820331844448523,0.7517313862494696
gss_adapted,71,alt180,1.5,0.03800741468369961,0.4084448673941028,0.08778472097473981,0.3704374527104032,0.32066014641936297
gss_adapted,71,alt180,2.0,0.03800741468369961,0.16645915668342787,0.07331998302096798,0.12845174199972825,0.09313917366245988
gss_adapted,89,alt180,0.5,-0.894784321680665,-0.18173431656132005,-0.8273677281812969,0.7130500051193449,0.6456334116199769
gss_adapted,89,alt180,1.0,-0.894784321680665,-0.3033192343916976,-0.8636609928248639,0.5914650872889674,0.5603417584331662
gss_adapted,89,alt180,1.5,-0.894784321680665,-0.5944924802893905,-0.87988826540965,0.3002918413912745,0.28539578512025954
gss_adapted,89,alt180,2.0,-0.894784321680665,-0.7914411869766913,-0.8879375018896479,0.10334313470397372,0.09649631491295663
gss_adapted,107,alt180,0.5,-0.6821311909854412,0.09891993402268322,-0.5911822614507011,0.7810511250081243,0.6901021954733843
gss_adapted,107,alt180,1.0,-0.6821311909854412,0.02327006085406515,-0.60853852038767,0.7054012518395063,0.6318085812417351
gss_adapted,107,alt180,1.5,-0.6821311909854412,-0.2941851654500785,-0.6448379145863534,0.38794602553536267,0.3506527491362749
gss_adapted,107,alt180,2.0,-0.6821311909854412,-0.4878045927245384,-0.6625640873260329,0.19432659826090276,0.17475949460149448
cgsm_dual,7,alt180,0.5,-0.6879329282790423,-0.22161710513081337,-0.6475215453486896,0.46631582314822895,0.4259044402178762
cgsm_dual,7,alt180,1.0,-0.6879329282790423,-0.3513727754057197,-0.6919670039213714,0.3365601528733226,0.34059422851565174
cgsm_dual,7,alt180,1.5,-0.6879329282790423,-0.5686708702955181,-0.7090654349065643,0.11926205798352418,0.14039456461104616
cgsm_dual,7,alt180,2.0,-0.6879329282790423,-0.7207073451728996,-0.7237478051849793,-0.032774416893857294,0.003040460012079693
cgsm_dual,11,alt180,0.5,-1.137765091329813,-0.6307367577478143,-1.1470429160672975,0.5070283335819986,0.5163061583194831
cgsm_dual,11,alt180,1.0,-1.137765091329813,-0.7318194914339784,-1.1415967800570432,0.40594559989583456,0.40977728862306484
cgsm_dual,11,alt180,1.5,-1.137765091329813,-0.9562027124722489,-1.1491137346157425,0.1815623788575641,0.19291102214349365
cgsm_dual,11,alt180,2.0,-1.137765091329813,-1.119772604199824,-1.1814913638793696,0.01799248712998902,0.061718759679545654
cgsm_dual,23,alt180,0.5,-0.48809442161768674,-0.15377014577971979,-0.46058785698166466,0.334324275837967,0.3068177112019449
cgsm_dual,23,alt180,1.0,-0.48809442161768674,-0.27722918177186107,-0.4964856085725348,0.21086523984582567,0.21925642680067375
cgsm_dual,23,alt180,1.5,-0.48809442161768674,-0.5130917662799996,-0.5111297149816044,-0.024997344662312904,-0.0019620512983952176
cgsm_dual,23,alt180,2.0,-0.48809442161768674,-0.6913850674960293,-0.5256687913012011,-0.2032906458783426,-0.1657162761948282
cgsm_dual,47,alt180,0.5,-0.7821212495416403,-0.036710705600839305,-0.7183356917616792,0.745410543940801,0.6816249861608399
cgsm_dual,47,alt180,1.0,-0.7821212495416403,-0.15530736573467827,-0.7497571193178452,0.626813883806962,0.5944497535831669
cgsm_dual,47,alt180,1.5,-0.7821212495416403,-0.5598287969798633,-0.775675338190322,0.222292452561777,0.21584654121045865
cgsm_dual,47,alt180,2.0,-0.7821212495416403,-0.7367676356566559,-0.7917614403192451,0.04535361388498438,0.054993804662589185
cgsm_dual,59,alt180,0.5,-0.6288561129122973,-0.09449746551578991,-0.5343361164125024,0.5343586473965074,0.43983865089671254
cgsm_dual,59,alt180,1.0,-0.6288561129122973,-0.14076074946699593,-0.5950116844184616,0.48809536344530136,0.45425093495146573
cgsm_dual,59,alt180,1.5,-0.6288561129122973,-0.38123014633123925,-0.6209668723622124,0.247625966581058,0.23973672603097312
cgsm_dual,59,alt180,2.0,-0.6288561129122973,-0.47971826754479335,-0.6316824301693937,0.1491378453675039,0.15196416262460039
cgsm_dual,71,alt180,0.5,-0.7085806712061167,0.12007137439022325,-0.5246540033415104,0.82865204559634,0.6447253777317337
cgsm_dual,71,alt180,1.0,-0.7085806712061167,0.01321708357096313,-0.5946644285466319,0.7217977547770799,0.6078815121175951
cgsm_dual,71,alt180,1.5,-0.7085806712061167,-0.49447465514602773,-0.6743595674649676,0.21410601606008894,0.17988491231893988
cgsm_dual,71,alt180,2.0,-0.7085806712061167,-0.7374490243231285,-0.6934147419295718,-0.028868353117011858,-0.04403428239355678
cgsm_dual,89,alt180,0.5,-0.5010776424407959,0.40595579193996123,-0.44324433092902016,0.9070334343807571,0.8492001228689814
cgsm_dual,89,alt180,1.0,-0.5010776424407959,0.2466878814070005,-0.4713868495309076,0.7477655238477964,0.7180747309379081
cgsm_dual,89,alt180,1.5,-0.5010776424407959,-0.07994471288702389,-0.4937666329685437,0.421132929553772,0.4138219200815198
cgsm_dual,89,alt180,2.0,-0.5010776424407959,-0.2686245601757851,-0.5049083008270466,0.23245308226501077,0.2362837406512615
cgsm_dual,107,alt180,0.5,-0.7515427569299936,-0.14335455423231927,-0.6298173840319382,0.6081882026976744,0.48646282979961897
cgsm_dual,107,alt180,1.0,-0.7515427569299936,-0.15248869883449298,-0.6588564039399069,0.5990540580955006,0.5063677051054138
cgsm_dual,107,alt180,1.5,-0.7515427569299936,-0.4170655801442489,-0.7044887390595858,0.33447717678574473,0.2874231589153369
cgsm_dual,107,alt180,2.0,-0.7515427569299936,-0.5650202306337014,-0.7263247344978505,0.18652252629629218,0.16130450386414907
dualls_adapted,7,alt180,0.5,-0.6110491356998682,-0.21278915701547013,-0.5763060957509853,0.39825997868439805,0.3635169387355152
dualls_adapted,7,alt180,1.0,-0.6110491356998682,-0.22228913633454767,-0.6014041136012426,0.3887599993653205,0.3791149772666949
dualls_adapted,7,alt180,1.5,-0.6110491356998682,-0.4333444623369089,-0.6122033085236006,0.1777046733629593,0.17885884618669173
dualls_adapted,7,alt180,2.0,-0.6110491356998682,-0.6028486291401778,-0.6179253300053503,0.008200506559690401,0.015076700865172543
dualls_adapted,11,alt180,0.5,-0.5795217272564769,-0.16425840903634895,-0.513380433078137,0.41526331822012796,0.34912202404178805
dualls_adapted,11,alt180,1.0,-0.5795217272564769,-0.1665839946775365,-0.567563334096579,0.4129377325789404,0.4009793394190425
dualls_adapted,11,alt180,1.5,-0.5795217272564769,-0.41877820819413186,-0.5785007856711416,0.16074351906234502,0.15972257747700974
dualls_adapted,11,alt180,2.0,-0.5795217272564769,-0.6264166421473673,-0.5885734341069274,-0.04689491489089037,-0.037843208040439835
dualls_adapted,23,alt180,0.5,-0.4987741121649742,0.25624833613225856,-0.4496207521980421,0.7550224482972328,0.7058690883303007
dualls_adapted,23,alt180,1.0,-0.4987741121649742,0.029277769333109296,-0.4874709846190157,0.5280518814980835,0.516748753952125
dualls_adapted,23,alt180,1.5,-0.4987741121649742,-0.2989056117926972,-0.4975607063345192,0.199868500372277,0.198655094541822
dualls_adapted,23,alt180,2.0,-0.4987741121649742,-0.4641799550935365,-0.505465003547482,0.0345941570714377,0.04128504845394554
dualls_adapted,47,alt180,0.5,-0.7465961945801973,-0.07812400993302376,-0.649422754769708,0.6684721846471735,0.5712987448366842
dualls_adapted,47,alt180,1.0,-0.7465961945801973,-0.24005511607463817,-0.7109900951246404,0.5065410785055592,0.47093497905000226
dualls_adapted,47,alt180,1.5,-0.7465961945801973,-0.5601409802244144,-0.7231080277247977,0.18645521435578294,0.16296704750038327
dualls_adapted,47,alt180,2.0,-0.7465961945801973,-0.7830752442785857,-0.7423927687129243,-0.03647904969838833,-0.0406824755656614
dualls_adapted,59,alt180,0.5,-0.4745952173769474,0.020583980587363944,-0.41037123559943334,0.4951791979643113,0.4309552161867973
dualls_adapted,59,alt180,1.0,-0.4745952173769474,-0.03558312947316063,-0.4394265015620238,0.43901208790378676,0.4038433720888632
dualls_adapted,59,alt180,1.5,-0.4745952173769474,-0.28686032288262536,-0.45814271904039483,0.187734894494322,0.17128239615776947
dualls_adapted,59,alt180,2.0,-0.4745952173769474,-0.437773790828778,-0.4699780630626916,0.03682142654816939,0.03220427223391359
dualls_adapted,71,alt180,0.5,-0.6550958896577358,-0.14423847478429866,-0.536921369651567,0.5108574148734372,0.3926828948672684
dualls_adapted,71,alt180,1.0,-0.6550958896577358,-0.19940111442397063,-0.5831907678258902,0.45569477523376517,0.38378965340191956
dualls_adapted,71,alt180,1.5,-0.6550958896577358,-0.5329971534019552,-0.6261792675404193,0.1220987362557806,0.09318211413846411
dualls_adapted,71,alt180,2.0,-0.6550958896577358,-0.6964669548242265,-0.6382140773678824,-0.041371065166490695,-0.05825287745634411
dualls_adapted,89,alt180,0.5,-0.6112885250747204,0.1390662075488768,-0.5347501944420042,0.7503547326235972,0.673816401990881
dualls_adapted,89,alt180,1.0,-0.6112885250747204,-0.038819502119411556,-0.560494029330288,0.5724690229553089,0.5216745272108765
dualls_adapted,89,alt180,1.5,-0.6112885250747204,-0.3271424245114684,-0.5783462273712722,0.284146100563252,0.25120380285980376
dualls_adapted,89,alt180,2.0,-0.6112885250747204,-0.49882520845872946,-0.5904113128682958,0.11246331661599096,0.09158610440956638
dualls_adapted,107,alt180,0.5,-0.7951935828924179,-0.07933432132064012,-0.6738625048035147,0.7158592615717778,0.5945281834828746
dualls_adapted,107,alt180,1.0,-0.7951935828924179,-0.20968062685166214,-0.7242942440478194,0.5855129560407558,0.5146136171961573
dualls_adapted,107,alt180,1.5,-0.7951935828924179,-0.5834798289656987,-0.7778339761451506,0.2117137539267192,0.19435414717945187
dualls_adapted,107,alt180,2.0,-0.7951935828924179,-0.7861219233677127,-0.788812655472564,0.009071659524705233,0.002690732104851268
finetune,7,speed10,0.5,36.80446161842346,51.49401676514386,37.58148546936061,14.689555146720402,13.912531295783253
finetune,7,speed10,1.0,36.80446161842346,45.188538678675805,37.286556572332884,8.384077060252345,7.9019821063429205
finetune,7,speed10,1.5,36.80446161842346,42.36418779712378,37.13715535096374,5.559726178700323,5.227032446160045
finetune,7,speed10,2.0,36.80446161842346,41.1248060200708,37.100189036725844,4.32034440164734,4.024616983344956
finetune,11,speed10,0.5,56.52694030407071,66.47776364765242,56.999279311201256,9.95082334358171,9.478484336451167
finetune,11,speed10,1.0,56.52694030407071,62.796663152181075,56.847607306756174,6.269722848110362,5.949055845424901
finetune,11,speed10,1.5,56.52694030407071,60.99026089765995,56.767077301896684,4.463320593589238,4.223183595763267
finetune,11,speed10,2.0,56.52694030407071,60.19101568528734,56.77679800216592,3.6640753812166267,3.4142176831214215
finetune,23,speed10,0.5,59.95617464125901,69.46050585412387,60.47750744529694,9.504331212864855,8.982998408826923
finetune,23,speed10,1.0,59.95617464125901,65.146624710444,60.272451304156526,5.19045006918499,4.8741734062874755
finetune,23,speed10,1.5,59.95617464125901,63.46952447872369,60.19851473869414,3.5133498374646805,3.271009740029548
finetune,23,speed10,2.0,59.95617464125901,62.66514748622405,60.145461853914156,2.7089728449650394,2.519685632309894
