method,seed,task,stratum_name,stratum_n,overall,stratum,matched,stratum_minus_overall,stratum_minus_matched,cpa_matched,stratum_minus_cpa_matched
cgsm_dual,7,speed15,new_3_5s,46,-0.29670133208483457,-0.34955516781495966,-0.29380185711001955,-0.05285383573012509,-0.05575331070494011,-0.3012888515712122,-0.04826631624374744
cgsm_dual,7,speed15,new_5_10s,90,-0.29670133208483457,0.13502491050296359,-0.3761443477899135,0.4317262425877981,0.5111692582928771,-0.36738993643810636,0.50241484694107
cgsm_dual,7,speed15,no_entry_10s,1298,-0.29670133208483457,-0.2735276915511842,-0.2679695519891219,0.02317364053365034,-0.005558139562062303,,
cgsm_dual,11,speed15,within_3s,566,-0.04594222415238619,-0.2075567179139006,-0.08491462871525512,-0.1616144937615144,-0.12264208919864547,,
cgsm_dual,11,speed15,within_5s,612,-0.04594222415238619,-0.1736469353530921,-0.08478133147689483,-0.12770471120070592,-0.08886560387619728,,
cgsm_dual,11,speed15,within_10s,702,-0.04594222415238619,-0.1238203943412528,-0.08266394471032072,-0.07787817018886661,-0.04115644963093208,,
cgsm_dual,11,speed15,ongoing,504,-0.04594222415238619,-0.2590333015199692,-0.08363424227696137,-0.21309107736758298,-0.1753990592430078,-0.13564536313617906,-0.12338793838379011
cgsm_dual,11,speed15,new_0_3s,62,-0.04594222415238619,0.21089809075478586,-0.09532293137493328,0.2568403149071721,0.30622102212971913,-0.12025802179299773,0.3311561125477836
cgsm_dual,11,speed15,new_3_5s,46,-0.04594222415238619,0.2435908239820729,-0.08314119589185306,0.2895330481344591,0.32673201987392597,-0.1530850990158073,0.39667592299788024
cgsm_dual,11,speed15,new_5_10s,90,-0.04594222415238619,0.2150000845392545,-0.06826571469761676,0.2609423086916407,0.2832657992368713,-0.04509713223369141,0.26009721677294595
cgsm_dual,11,speed15,no_entry_10s,1298,-0.04594222415238619,-0.003823213772891299,-0.026081940768973237,0.04211901037949489,0.02225872699608194,,
cgsm_dual,23,speed15,within_3s,566,0.1395519702322781,-0.22376113219101101,0.018824069638557588,-0.3633131024232891,-0.2425852018295686,,
cgsm_dual,23,speed15,within_5s,612,0.1395519702322781,-0.2166762976767191,0.009270341878366842,-0.3562282679089972,-0.22594663955508593,,
cgsm_dual,23,speed15,within_10s,702,0.1395519702322781,-0.20501251484763588,0.0036763002357592485,-0.344564485079914,-0.20868881508339512,,
cgsm_dual,23,speed15,ongoing,504,0.1395519702322781,-0.260838447582154,0.01583654122490602,-0.40039041781443213,-0.27667498880706004,-0.2144468081016418,-0.046391639480512226
cgsm_dual,23,speed15,new_0_3s,62,0.1395519702322781,0.07764156066602276,0.0431097844850152,-0.06191040956625535,0.03453177618100756,-0.12809746493361426,0.20573902559963703
cgsm_dual,23,speed15,new_3_5s,46,0.1395519702322781,-0.12950202952260556,-0.10828204751876283,-0.26905399975488364,-0.02121998200384273,-0.29707598565766313,0.16757395613505757
cgsm_dual,23,speed15,new_5_10s,90,0.1395519702322781,-0.12569879160987008,-0.03436318293397228,-0.2652507618421482,-0.0913356086758978,-0.1581117330408482,0.032412941430978115
cgsm_dual,23,speed15,no_entry_10s,1298,0.1395519702322781,0.3259034868163302,0.2130378872874062,0.18635151658405208,0.112865599528924,,
cgsm_dual,47,speed15,within_3s,566,-0.2778612527772784,-0.40491826963930166,-0.3234157512733924,-0.12705701686202325,-0.08150251836590927,,
cgsm_dual,47,speed15,within_5s,612,-0.2778612527772784,-0.4070262718044855,-0.32071869779052053,-0.12916501902720706,-0.08630757401396494,,
cgsm_dual,47,speed15,within_10s,702,-0.2778612527772784,-0.34164777364146676,-0.31974425143405805,-0.06378652086418835,-0.02190352220740871,,
cgsm_dual,47,speed15,ongoing,504,-0.2778612527772784,-0.4236467895763261,-0.3211562617251347,-0.1457855367990477,-0.10249052785119145,-0.3535368199763699,-0.07010996959995625
cgsm_dual,47,speed15,new_0_3s,62,-0.2778612527772784,-0.2526735269254254,-0.3417832146979372,0.025187725851853027,0.08910968777251183,-0.3694015590949949,0.1167280321695695
cgsm_dual,47,speed15,new_3_5s,46,-0.2778612527772784,-0.43296386366305145,-0.28753321363170536,-0.15510261088577304,-0.1454306500313461,-0.31842167566860596,-0.11454218799444549
cgsm_dual,47,speed15,new_5_10s,90,-0.2778612527772784,0.10292601386706034,-0.3131180162101142,0.38078726664433876,0.41604403007717455,-0.26782095648415183,0.3707469703512122
cgsm_dual,47,speed15,no_entry_10s,1298,-0.2778612527772784,-0.24336345798015963,-0.25520958478262556,0.034497794797118786,0.01184612680246594,,
cgsm_dual,59,speed15,within_3s,566,-0.19089645694941282,-0.4911826751836618,-0.28710271016056654,-0.300286218234249,-0.20407996502309528,,
cgsm_dual,59,speed15,within_5s,612,-0.19089645694941282,-0.4616280793900194,-0.2904882642835751,-0.27073162244060656,-0.17113981510644427,,
cgsm_dual,59,speed15,within_10s,702,-0.19089645694941282,-0.4290905063945344,-0.28528388530961163,-0.23819404944512157,-0.14380662108492276,,
cgsm_dual,59,speed15,ongoing,504,-0.19089645694941282,-0.5066016986966133,-0.2913264155756914,-0.3157052417472005,-0.21527528312092192,-0.42992215641925663,-0.07667954227735668
cgsm_dual,59,speed15,new_0_3s,62,-0.19089645694941282,-0.36584093565902404,-0.2527680725924551,-0.17494447870961122,-0.11307286306656894,-0.3752469079423896,0.009405972283365538
cgsm_dual,59,speed15,new_3_5s,46,-0.19089645694941282,-0.09797805288563603,-0.33214529979711316,0.09291840406377679,0.2341672469114771,-0.44073608011039517,0.3427580272247591
cgsm_dual,59,speed15,new_5_10s,90,-0.19089645694941282,-0.20783501002523636,-0.24989410828666084,-0.016938553075823537,0.04205909826142448,-0.45557334084612583,0.24773833082088947
cgsm_dual,59,speed15,no_entry_10s,1298,-0.19089645694941282,-0.06207348105536403,-0.1398487106405842,0.12882297589404879,0.07777522958522018,,
cgsm_dual,71,speed15,within_3s,566,0.38661739899218084,0.33190322322474775,0.3758751244019136,-0.05471417576743309,-0.04397190117716587,,
cgsm_dual,71,speed15,within_5s,612,0.38661739899218084,0.3503190620857127,0.3847043130650819,-0.036298336906468165,-0.03438525097936923,,
cgsm_dual,71,speed15,within_10s,702,0.38661739899218084,0.45911426804004574,0.40164877122310716,0.0724968690478649,0.05746549681693858,,
cgsm_dual,71,speed15,ongoing,504,0.38661739899218084,0.2598666593668953,0.3667358760113898,-0.12675073962528555,-0.1068692166444945,0.42332836458919,-0.1634617052222947
cgsm_dual,71,speed15,new_0_3s,62,0.38661739899218084,0.9174907745853547,0.45016836938294585,0.5308733755931738,0.4673224052024088,0.5166360575527374,0.4008547170326172
cgsm_dual,71,speed15,new_3_5s,46,0.38661739899218084,0.5769139489401942,0.49334172139885035,0.19029654994801337,0.08357222754134386,0.5842220596092487,-0.007308110669054457
cgsm_dual,71,speed15,new_5_10s,90,0.38661739899218084,1.1989216685295105,0.5168710866976804,0.8123042695373297,0.6820505818318301,0.5559452233429456,0.6429764451865649
cgsm_dual,71,speed15,no_entry_10s,1298,0.38661739899218084,0.34740876873671,0.3784879511446382,-0.03920863025547083,-0.031079182407928174,,
cgsm_dual,89,speed15,within_3s,566,0.07521120022982358,-0.08277076101029299,0.010337467225277147,-0.15798196124011657,-0.09310822823557013,,
cgsm_dual,89,speed15,within_5s,612,0.07521120022982358,-0.0692019553891584,0.005209312366048049,-0.144413155618982,-0.07441126775520644,,
cgsm_dual,89,speed15,within_10s,702,0.07521120022982358,0.05213162305093559,-0.005054286624511258,-0.02307957717888799,0.05718590967544685,,
cgsm_dual,89,speed15,ongoing,504,0.07521120022982358,-0.15823993627868949,-0.0055729008710295016,-0.23345113650851307,-0.15266703540766,0.05722230041803964,-0.21546223669672912
cgsm_dual,89,speed15,new_0_3s,62,0.07521120022982358,0.5307205992360269,0.13967336271783487,0.4555093990062033,0.391047236518192,0.16301538462496593,0.367705214611061
cgsm_dual,89,speed15,new_3_5s,46,0.07521120022982358,0.09775334855784541,-0.05788928872794508,0.02254214832802183,0.1556426372857905,-0.028116053655677545,0.12586940221352297
cgsm_dual,89,speed15,new_5_10s,90,0.07521120022982358,0.8771999564435747,-0.0748467597603145,0.8019887562137511,0.9520467162038893,-0.011747282305798887,0.8889472387493736
cgsm_dual,89,speed15,no_entry_10s,1298,0.07521120022982358,0.08769337525261202,0.11862134797384749,0.012482175022788436,-0.030927972721235472,,
cgsm_dual,107,speed15,within_3s,566,-0.18484364940226078,-0.46679106965503087,-0.27032581038826914,-0.2819474202527701,-0.19646525926676173,,
cgsm_dual,107,speed15,within_5s,612,-0.18484364940226078,-0.4409687931046766,-0.2748823950519993,-0.25612514370241585,-0.16608639805267733,,
cgsm_dual,107,speed15,within_10s,702,-0.18484364940226078,-0.3514029619700549,-0.2595004993478298,-0.1665593125677941,-0.09190246262222507,,
cgsm_dual,107,speed15,ongoing,504,-0.18484364940226078,-0.5196641371363685,-0.2737355271776406,-0.3348204877341077,-0.2459286099587279,-0.38348328077540467,-0.13618085636096383
cgsm_dual,107,speed15,new_0_3s,62,-0.18484364940226078,-0.03698419851641501,-0.24260811261660473,0.14785945088584576,0.2056239141001897,-0.34557299176732875,0.30858879325091376
cgsm_dual,107,speed15,new_3_5s,46,-0.18484364940226078,-0.12324252076770949,-0.33094819765354944,0.06160112863455129,0.20770567688583996,-0.43441930348244084,0.31117678271473137
cgsm_dual,107,speed15,new_5_10s,90,-0.18484364940226078,0.2576446897453732,-0.15490360855947752,0.44248833914763397,0.41254829830485074,-0.13333880380453234,0.3909834935499055
cgsm_dual,107,speed15,no_entry_10s,1298,-0.18484364940226078,-0.0947630350551179,-0.14446683225142143,0.09008061434714287,0.04970379719630352,,
dualls_adapted,7,speed15,within_3s,566,0.09887406124919652,-0.025348557310685672,0.03668237388056129,-0.1242226185598822,-0.06203093119124696,,
dualls_adapted,7,speed15,within_5s,612,0.09887406124919652,-0.064747052766334,0.03280988699429107,-0.16362111401553053,-0.09755693976062507,,
dualls_adapted,7,speed15,within_10s,702,0.09887406124919652,0.007468025208028973,0.04210035700746962,-0.09140603604116755,-0.03463233179944065,,
dualls_adapted,7,speed15,ongoing,504,0.09887406124919652,-0.06643140732887245,0.0282955401398493,-0.165305468578069,-0.09472694746872176,-0.01842356616101332,-0.04800784116785914
dualls_adapted,7,speed15,new_0_3s,62,0.09887406124919652,0.30861525574038107,0.10485921590183295,0.20974119449118456,0.20375603983854812,0.07989961207653534,0.22871564366384572
dualls_adapted,7,speed15,new_3_5s,46,0.09887406124919652,-0.5495198446771373,-0.014838538606338271,-0.6483939059263338,-0.534681306070799,-0.1569855521740924,-0.39253429250304495
dualls_adapted,7,speed15,new_5_10s,90,0.09887406124919652,0.4985305554336972,0.10527555309708395,0.39965649418450067,0.39325500233661326,0.18661767213833447,0.3119128832953627
dualls_adapted,7,speed15,no_entry_10s,1298,0.09887406124919652,0.14830937504033645,0.1295791000609779,0.049435313791139926,0.018730274979358558,,
dualls_adapted,11,speed15,within_3s,566,-0.0438649984896183,-0.2775944264427933,-0.12944717020103233,-0.233729427953175,-0.14814725624176098,,
dualls_adapted,11,speed15,within_5s,612,-0.0438649984896183,-0.276855766140168,-0.13229179336515556,-0.23299076765054968,-0.14456397277501243,,
dualls_adapted,11,speed15,within_10s,702,-0.0438649984896183,-0.19758935565622443,-0.13178715926227016,-0.15372435716660612,-0.06580219639395427,,
dualls_adapted,11,speed15,ongoing,504,-0.0438649984896183,-0.2794725310116533,-0.1365843958113864,-0.235607532522035,-0.1428881352002669,-0.21192821338884707,-0.06754431762280624
dualls_adapted,11,speed15,new_0_3s,62,-0.0438649984896183,-0.26232725381851196,-0.07142843298137941,-0.21846225532889366,-0.19089882083713255,-0.16777841527330034,-0.09454883854521162
dualls_adapted,11,speed15,new_3_5s,46,-0.0438649984896183,-0.26776703285134357,-0.16729302621067202,-0.22390203436172526,-0.10047400664067155,-0.2802715319800326,0.012504499128689006
dualls_adapted,11,speed15,new_5_10s,90,-0.0438649984896183,0.34142223563459184,-0.12835564736264918,0.3852872341242101,0.469777882997241,-0.09556839894071675,0.4369906345753086
dualls_adapted,11,speed15,no_entry_10s,1298,-0.0438649984896183,0.03927406062514095,0.003686123900521589,0.08313905911475925,0.035587936724619365,,
dualls_adapted,23,speed15,within_3s,566,-0.03291334642469883,-0.1796559336539292,-0.13240551883100593,-0.1467425872292304,-0.047250414822923276,,
dualls_adapted,23,speed15,within_5s,612,-0.03291334642469883,-0.1656952849984948,-0.13550048019079852,-0.132781938573796,-0.03019480480769629,,
dualls_adapted,23,speed15,within_10s,702,-0.03291334642469883,-0.1505855599529723,-0.1306019773059984,-0.11767221352827346,-0.01998358264697389,,
dualls_adapted,23,speed15,ongoing,504,-0.03291334642469883,-0.19910897610206452,-0.12643963174777098,-0.16619562967736567,-0.07266934435429354,-0.14957076813965445,-0.04953820796241007
dualls_adapted,23,speed15,new_0_3s,62,-0.03291334642469883,-0.02152152407553888,-0.1809024073785931,0.011391822349159947,0.15938088330305422,-0.2193130272562518,0.19779150318071292
dualls_adapted,23,speed15,new_3_5s,46,-0.03291334642469883,0.006081391935763152,-0.17358196126998585,0.03899473836046198,0.179663353205749,-0.16709743197212704,0.1731788239078902
dualls_adapted,23,speed15,new_5_10s,90,-0.03291334642469883,-0.04783942964341906,-0.09729215768935767,-0.01492608321872023,0.049452728045938615,-0.10048340426661408,0.05264397462319502
dualls_adapted,23,speed15,no_entry_10s,1298,-0.03291334642469883,0.03072755796424413,0.01991979600879295,0.06364090438894296,0.010807761955451183,,
dualls_adapted,47,speed15,within_3s,566,-0.05806691084802151,-0.31698949361226586,-0.2049142072183951,-0.25892258276424435,-0.11207528639387077,,
dualls_adapted,47,speed15,within_5s,612,-0.05806691084802151,-0.2939777905547541,-0.20275041010385073,-0.23591087970673258,-0.09122738045090337,,
dualls_adapted,47,speed15,within_10s,702,-0.05806691084802151,-0.2514893748396822,-0.18743007039176443,-0.1934224639916607,-0.06405930444791777,,
dualls_adapted,47,speed15,ongoing,504,-0.05806691084802151,-0.3403923888173368,-0.2101033546446964,-0.2823254779693153,-0.1302890341726404,-0.2830166541163904,-0.057375734700946424
dualls_adapted,47,speed15,new_0_3s,62,-0.05806691084802151,-0.1267466035581404,-0.16273146039813932,-0.0686796927101189,0.03598485683999891,-0.2885368994638235,0.16179029590568308
dualls_adapted,47,speed15,new_3_5s,46,-0.05806691084802151,-0.01083379206450089,-0.17612629778141353,0.047233118783520614,0.16529250571691265,-0.26906260893219025,0.25822881686768934
dualls_adapted,47,speed15,new_5_10s,90,-0.05806691084802151,0.03743185202280681,-0.08325176034957762,0.09549876287082831,0.12068361237238442,-0.04043310761287014,0.07786495963567694
dualls_adapted,47,speed15,no_entry_10s,1298,-0.05806691084802151,0.04654215673452533,0.011896831832800952,0.10460906758254684,0.03464532490172438,,
dualls_adapted,59,speed15,within_3s,566,-0.026097309857606887,-0.22849942964926204,-0.08505326639827922,-0.20240211979165515,-0.1434461632509828,,
dualls_adapted,59,speed15,within_5s,612,-0.026097309857606887,-0.1704128496105375,-0.080012533254072,-0.1443155397529306,-0.09040031635646549,,
dualls_adapted,59,speed15,within_10s,702,-0.026097309857606887,-0.1457441717046618,-0.07102117481552603,-0.11964686184705492,-0.07472299688913578,,
dualls_adapted,59,speed15,ongoing,504,-0.026097309857606887,-0.26303521017470055,-0.09044761630128831,-0.23693790031709366,-0.17258759387341224,-0.18871101716137034,-0.07432419301333021
dualls_adapted,59,speed15,new_0_3s,62,-0.026097309857606887,0.052243044299464074,-0.04120242202543123,0.07834035415707097,0.09344546632489531,-0.05340255825427382,0.1056456025537379
dualls_adapted,59,speed15,new_3_5s,46,-0.026097309857606887,0.544304635213769,-0.017989599349261445,0.570401945071376,0.5622942345630305,-0.08604638473199526,0.6303510199457643
dualls_adapted,59,speed15,new_5_10s,90,-0.026097309857606887,0.022002838055292764,-0.009879937433413423,0.048100147912899655,0.03188277548870619,0.0007448491343866505,0.021257988920906114
dualls_adapted,59,speed15,no_entry_10s,1298,-0.026097309857606887,0.03861154762824254,-0.0018010439096413833,0.06470885748584942,0.04041259153788392,,
dualls_adapted,71,speed15,within_3s,566,0.007093824937939644,-0.3612067668366348,-0.13371967152627037,-0.3683005917745744,-0.2274870953103644,,
dualls_adapted,71,speed15,within_5s,612,0.007093824937939644,-0.3100796114482911,-0.11998783691080865,-0.31717343638623074,-0.19009177453748244,,
dualls_adapted,71,speed15,within_10s,702,0.007093824937939644,-0.2028127381859342,-0.10764201556811709,-0.20990656312387385,-0.09517072261781712,,
dualls_adapted,71,speed15,ongoing,504,0.007093824937939644,-0.4708900263030378,-0.15995887894636243,-0.4779838512409774,-0.3109311473566754,-0.30950351043792784,-0.16138651586510994
dualls_adapted,71,speed15,new_0_3s,62,0.007093824937939644,0.5304119875354152,0.0795796920177039,0.5233181625974755,0.4508322955177113,0.1889921311072667,0.3414198564281485
dualls_adapted,71,speed15,new_3_5s,46,0.007093824937939644,0.31900669180828595,0.048973432488132865,0.3119128668703463,0.2700332593201531,0.06490180544612946,0.2541048863621565
dualls_adapted,71,speed15,new_5_10s,90,0.007093824937939644,0.5266019999980927,-0.02369043043781401,0.519508175060153,0.5502924304359067,-0.012086312499807237,0.5386883124978998
dualls_adapted,71,speed15,no_entry_10s,1298,0.007093824937939644,0.1206180216351349,0.06914664468774845,0.11352419669719525,0.051471376947386446,,
dualls_adapted,89,speed15,within_3s,566,0.028438866086304186,0.06715279038297835,-0.039105457701566294,0.03871392429667416,0.10625824808454465,,
dualls_adapted,89,speed15,within_5s,612,0.028438866086304186,0.06309183204875272,-0.04327166445113767,0.03465296596244854,0.1063634964998904,,
dualls_adapted,89,speed15,within_10s,702,0.028438866086304186,0.049726247745022135,-0.049190757958253756,0.02128738165871795,0.09891700570327588,,
dualls_adapted,89,speed15,ongoing,504,0.028438866086304186,0.04682522799287524,-0.04700668509135258,0.01838636190657105,0.09383191308422781,0.050419319640904445,-0.0035940916480292073
dualls_adapted,89,speed15,new_0_3s,62,0.028438866086304186,0.23239620077994563,0.02512387462830929,0.20395733469364144,0.20727232615163635,0.06824442170427387,0.16415177907567174
