method,seed,stratum_name,overall,stratum,matched,stratum_minus_overall,stratum_minus_matched,cpa_matched,stratum_minus_cpa_matched
finetune,107,ongoing,13.25575552192554,18.655002118615364,13.58647227787884,5.399246596689824,5.068529840736525,17.149527560857376,1.5054745577579887
finetune,107,within_10s,13.25575552192554,17.04421677844278,13.570981447336516,3.7884612565172433,3.473235331106268,,
finetune,107,within_3s,13.25575552192554,17.942691760054647,13.544933636379312,4.686936238129108,4.397758123675335,,
finetune,107,within_5s,13.25575552192554,17.577273310331456,13.574158202518959,4.321517788405921,4.0031151078125005,,
gss_adapted,7,new_0_3s,-0.25377799651622773,-0.005151245165079266,-0.24056332323348278,0.24862675135114842,0.23541207806840347,-0.25976336302409575,0.25461211785901655
gss_adapted,7,new_3_5s,-0.25377799651622773,-0.20136649726356048,-0.2354851862014095,0.052411499252667235,0.03411868893784904,-0.19303401391817845,-0.008332483345382025
gss_adapted,7,new_5_10s,-0.25377799651622773,0.11539414609216755,-0.20384211470887212,0.36917214260839526,0.3192362608010396,-0.15357669951615188,0.2689708456083194
gss_adapted,7,no_entry_10s,-0.25377799651622773,-0.24484381650452475,-0.24013866921739982,0.008934180011702968,-0.004705147287124911,,
gss_adapted,7,ongoing,-0.25377799651622773,-0.37560703526736755,-0.2889597112524213,-0.12182903875113986,-0.08664732401494626,-0.2827185718537494,-0.09288846341361812
gss_adapted,7,within_10s,-0.25377799651622773,-0.2568879372312113,-0.2697740495261307,-0.003109940714983572,0.012886112294919427,,
gss_adapted,7,within_3s,-0.25377799651622773,-0.3236314892893487,-0.28354512772967305,-0.06985349277312096,-0.04008636155967565,,
gss_adapted,7,within_5s,-0.25377799651622773,-0.31451341116631226,-0.27989516053708147,-0.060735414650084515,-0.034618250629230754,,
gss_adapted,11,new_0_3s,-0.2956096092805266,-0.021648105495481053,-0.2753432863092847,0.27396150378504563,0.2536951808138036,-0.16574780699901032,0.14409970150352924
gss_adapted,11,new_3_5s,-0.2956096092805266,0.008233606374706137,-0.29399140022327486,0.30384321565523276,0.30222500659798096,-0.1595686239361775,0.16780223031088365
gss_adapted,11,new_5_10s,-0.2956096092805266,-0.08301890393843783,-0.22043831398027983,0.2125907053420888,0.13741941004184202,-0.15327618855082314,0.07025728461238533
gss_adapted,11,no_entry_10s,-0.2956096092805266,-0.31163439752509015,-0.28315187902414907,-0.016024788244563503,-0.028482518500941044,,
gss_adapted,11,ongoing,-0.2956096092805266,-0.30628269108511563,-0.3370540070067924,-0.010673081804589002,0.03077131592167675,-0.2551805296460744,-0.05110216143904125
gss_adapted,11,within_10s,-0.2956096092805266,-0.22721646002612936,-0.31233158425805485,0.06839314925439724,0.08511512423192545,,
gss_adapted,11,within_3s,-0.2956096092805266,-0.26975760192138193,-0.329707955505333,0.025852007359144735,0.059950353583951066,,
gss_adapted,11,within_5s,-0.2956096092805266,-0.25130316546426745,-0.32737007144524716,0.0443064438162592,0.07606690598097969,,
gss_adapted,23,new_0_3s,-0.3608047326438129,-0.20290716329141523,-0.3910839548357615,0.1578975693523977,0.18817679154434627,-0.3985273284753285,0.1956201651839133
gss_adapted,23,new_3_5s,-0.3608047326438129,-0.14938001166061063,-0.3517075605180638,0.21142472098320236,0.2023275488574532,-0.3550077502058991,0.20562773854528854
gss_adapted,23,new_5_10s,-0.3608047326438129,-0.19119469693667934,-0.28745067617864534,0.16961003570713357,0.09625597924196598,-0.292372827758488,0.10117813082180864
gss_adapted,23,no_entry_10s,-0.3608047326438129,-0.31827702797850127,-0.3440336455759514,0.04252770466531164,0.0257566175974501,,
gss_adapted,23,ongoing,-0.3608047326438129,-0.5046651793952692,-0.40890100507239674,-0.14386044675145637,-0.09576417432287254,-0.4463937187910374,-0.05827146060423183
gss_adapted,23,within_10s,-0.3608047326438129,-0.4148162125346352,-0.3867985636971089,-0.0540114798908223,-0.028017648837526287,,
gss_adapted,23,within_3s,-0.3608047326438129,-0.4726869704907776,-0.4067913062542994,-0.11188223784696474,-0.06589566423647826,,
gss_adapted,23,within_5s,-0.3608047326438129,-0.4519772787314623,-0.40309867742654576,-0.0911725460876494,-0.048878601304916496,,
gss_adapted,47,new_0_3s,-0.17173267953246832,0.3160819041504902,-0.13066436614808144,0.48781458368295844,0.4467462702985715,-0.11839750689600718,0.43447941104649734
gss_adapted,47,new_3_5s,-0.17173267953246832,0.25138703018800096,-0.16460410739506107,0.4231197097204693,0.415991137583062,-0.17112637311086265,0.42251340329886367
gss_adapted,47,new_5_10s,-0.17173267953246832,0.234351975638018,-0.09394444875794603,0.4060846551704863,0.328296424395964,-0.08920025026405225,0.3235522259020702
gss_adapted,47,no_entry_10s,-0.17173267953246832,-0.13085673696704225,-0.16276334433707093,0.04087594256542605,0.03190660737002869,,
gss_adapted,47,ongoing,-0.17173267953246832,-0.43695176140525227,-0.21726449718036597,-0.2652190818727839,-0.21968726422488624,-0.2822406850476511,-0.15471107635760112
gss_adapted,47,within_10s,-0.17173267953246832,-0.23375800332240596,-0.18898585885530375,-0.062025323789937616,-0.04477214446710219,,
gss_adapted,47,within_3s,-0.17173267953246832,-0.3475833321917842,-0.20716459458404182,-0.1758506526593159,-0.14041873760774243,,
gss_adapted,47,within_5s,-0.17173267953246832,-0.30813360725128935,-0.20442509328153674,-0.13640092771882104,-0.10370851396975263,,
gss_adapted,59,new_0_3s,-0.24241149455308914,0.13371763111561072,-0.24277790739146815,0.3761291256686999,0.37649553850707884,-0.2331767000713815,0.3668943311869922
gss_adapted,59,new_3_5s,-0.24241149455308914,0.16031860363634814,-0.2389544707574928,0.4027300981894372,0.39927307439384097,-0.19129051301615405,0.3516091166525022
gss_adapted,59,new_5_10s,-0.24241149455308914,0.07464431171829983,-0.15641135674289103,0.3170558062713889,0.23105566846119086,-0.07352408473246849,0.14816839645076835
gss_adapted,59,no_entry_10s,-0.24241149455308914,-0.24513912851484637,-0.2289343841113943,-0.0027276339617572183,-0.016204744403452025,,
gss_adapted,59,ongoing,-0.24241149455308914,-0.38825457310794464,-0.292777780557823,-0.1458430785548555,-0.09547679255012168,-0.26818743120207694,-0.12006714190586772
gss_adapted,59,within_10s,-0.24241149455308914,-0.23258270119474483,-0.2656804708115566,0.009828793358344304,0.0330977696168118,,
gss_adapted,59,within_3s,-0.24241149455308914,-0.31597744296722335,-0.2863858371001845,-0.07356594841413416,-0.02959160586703883,,
gss_adapted,59,within_5s,-0.24241149455308914,-0.2831926979868198,-0.28305016928114746,-0.040781203433730664,-0.00014252870567234012,,
gss_adapted,71,new_0_3s,0.39043616220653055,0.9821127377407486,0.49099777109938375,0.5916765755342179,0.4911149666413648,0.683707102938554,0.2984056348021945
gss_adapted,71,new_3_5s,0.39043616220653055,0.6610532354551226,0.4113950461285816,0.2706170732485921,0.2496581893265411,0.5846832310756606,0.07637000437946209
gss_adapted,71,new_5_10s,0.39043616220653055,1.0025818527274093,0.4641563398052037,0.6121456905208789,0.5384255129222056,0.6521193049989004,0.350462547728509
gss_adapted,71,no_entry_10s,0.39043616220653055,0.30127022925002195,0.38319394290884273,-0.08916593295650865,-0.08192371365882083,,
gss_adapted,71,ongoing,0.39043616220653055,0.3695288016716941,0.3803520852858705,-0.02090736053483644,-0.010823283614176393,0.4916597765638996,-0.12213097489220552
gss_adapted,71,within_10s,0.39043616220653055,0.5382710514184176,0.40449835519487687,0.14783488921188698,0.13377269622354065,,
gss_adapted,71,within_3s,0.39043616220653055,0.4535486426030649,0.3935727154404334,0.06311248039653428,0.05997592716263149,,
gss_adapted,71,within_5s,0.39043616220653055,0.467377689429877,0.39522895690855275,0.07694152722334653,0.07214873252132434,,
gss_adapted,89,new_0_3s,-0.4334124903589487,-0.10455349906799283,-0.41018632271994643,0.32885899129095586,0.30563282365195354,-0.3678987815943168,0.26334528252632405
gss_adapted,89,new_3_5s,-0.4334124903589487,-0.1604797527786399,-0.4785210456230041,0.27293273758030884,0.3180412928443643,-0.414457141807401,0.2539773890287612
gss_adapted,89,new_5_10s,-0.4334124903589487,-0.08754651874143515,-0.4021922103173156,0.34586597161751353,0.3146456915758805,-0.3367092296679159,0.24916271092648082
gss_adapted,89,no_entry_10s,-0.4334124903589487,-0.44465398990802274,-0.42107310765572087,-0.01124149954907407,-0.023580882252301854,,
gss_adapted,89,ongoing,-0.4334124903589487,-0.5319953915859501,-0.4666490346947233,-0.09858290122700142,-0.06534635689122678,-0.4235886777893224,-0.10840671379662767
gss_adapted,89,within_10s,-0.4334124903589487,-0.40539132359769825,-0.45244950232502584,0.02802116676125042,0.047058178727327545,,
gss_adapted,89,within_3s,-0.4334124903589487,-0.47764921673950145,-0.4595263879285631,-0.044236726380552774,-0.01812282881093829,,
gss_adapted,89,within_5s,-0.4334124903589487,-0.45598504130052697,-0.4605001965658988,-0.022572550941578284,0.004515155265371762,,
gss_adapted,107,new_0_3s,0.22189760264679786,0.6924030433470625,0.2764586082375458,0.4705054407002646,0.4159444351095167,0.3852635467170957,0.30713949662996687
gss_adapted,107,new_3_5s,0.22189760264679786,0.916634308337416,0.2213592275822828,0.6947367056906181,0.6952750807551331,0.41937924062431653,0.4972550677130993
gss_adapted,107,new_5_10s,0.22189760264679786,0.726034890259023,0.30887048609558815,0.5041372876122251,0.4171644041634349,0.5013580075646187,0.22467688269440425
gss_adapted,107,no_entry_10s,0.22189760264679786,0.14032620017161387,0.23048771063013107,-0.08157140247518406,-0.0901615104585172,,
gss_adapted,107,ongoing,0.22189760264679786,0.16863251008238977,0.1837302609632541,-0.053265092564408124,-0.015097750880864295,0.30229717168010206,-0.13366466159771226
gss_adapted,107,within_10s,0.22189760264679786,0.3427133200041093,0.2110222166331852,0.12081571735731136,0.13169110337092407,,
gss_adapted,107,within_3s,0.22189760264679786,0.2370190293781599,0.1939545234067845,0.01512142673136197,0.043064505971375365,,
gss_adapted,107,within_5s,0.22189760264679786,0.28318729346061317,0.19562975618443273,0.06128969081381526,0.08755753727618043,,
reservoir,7,new_0_3s,0.20994041126370427,0.062266251810435325,0.18034564750811036,-0.14767415945326898,-0.11807939569767503,0.3709673895626421,-0.30870113775220676
reservoir,7,new_3_5s,0.20994041126370427,0.07235805669156224,0.18926123395612166,-0.13758235457214205,-0.11690317726455939,0.35436175725805047,-0.28200370056648827
reservoir,7,new_5_10s,0.20994041126370427,0.17245945784487007,0.2517774199323786,-0.037480953418834215,-0.07931796208750855,0.46126038698166366,-0.28880092913679356
reservoir,7,no_entry_10s,0.20994041126370427,0.11976963345416251,0.23965189479451512,-0.09017077780954177,-0.11988226134035258,,
reservoir,7,ongoing,0.20994041126370427,0.45074311584866,0.14890251718419112,0.24080270458495576,0.30184059866446894,0.32856314525335184,0.12217997059530816
reservoir,7,within_10s,0.20994041126370427,0.35157460509868854,0.16828035911948042,0.14163419383498427,0.18329424597920813,,
reservoir,7,within_3s,0.20994041126370427,0.40590921054171003,0.15349159031526133,0.19596879927800576,0.25241762022644865,,
reservoir,7,within_5s,0.20994041126370427,0.3820951219799861,0.15564192964990836,0.1721547107162818,0.2264531923300777,,
reservoir,11,new_0_3s,0.45006081741452225,-0.08937683725421128,0.4756398708868714,-0.5394376546687335,-0.5650167081410825,1.0010480625703289,-1.0904248998245405
reservoir,11,new_3_5s,0.45006081741452225,-0.09343681887963223,0.567204947868045,-0.5434976362941544,-0.6606417667476772,1.1624719785023347,-1.255908797381967
reservoir,11,new_5_10s,0.45006081741452225,0.06723594778638349,0.4567456535372013,-0.38282486962813866,-0.3895097057508179,1.0362674098287177,-0.9690314620423341
reservoir,11,no_entry_10s,0.45006081741452225,0.061354261311990385,0.43835573588754223,-0.38870655610253174,-0.3770014745755518,,
reservoir,11,ongoing,0.45006081741452225,1.486900004123089,0.4597689255558313,1.036839186708567,1.0271310785672578,1.032035525155217,0.4548644789678723
reservoir,11,within_10s,0.45006081741452225,1.0363089268707104,0.4658400844349675,0.5862481094561882,0.5704688424357429,,
reservoir,11,within_3s,0.45006081741452225,1.2887021539173564,0.4606162072015665,0.8386413365028342,0.82808594671579,,
reservoir,11,within_5s,0.45006081741452225,1.1925395011859306,0.4674849374355752,0.7424786837714085,0.7250545637503555,,
reservoir,23,new_0_3s,-0.17951941275298594,-0.48740419806084034,-0.2498240027664246,-0.3078847853078544,-0.23758019529441565,-0.20606133884941036,-0.28134285921143
reservoir,23,new_3_5s,-0.17951941275298594,-0.4024381896959219,-0.1556452505748,-0.222918776942936,-0.24679293912112196,-0.2185138529027443,-0.1839243367931776
reservoir,23,new_5_10s,-0.17951941275298594,-0.09322169970264028,-0.06428135446075986,0.08629771305034568,-0.028940345241880418,0.01894191311625685,-0.11216361281889713
reservoir,23,no_entry_10s,-0.17951941275298594,-0.17346490124890637,-0.16550180767234188,0.006054511504079585,-0.007963093576564504,,
reservoir,23,ongoing,-0.17951941275298594,-0.12419500480417596,-0.22530242901958944,0.055324407948810016,0.10110742421541345,-0.1924451305723554,0.06825012576817949
reservoir,23,within_10s,-0.17951941275298594,-0.16606230990908816,-0.20108261928323481,0.013457102843897834,0.035020309374146665,,
reservoir,23,within_3s,-0.17951941275298594,-0.16213359695555124,-0.22865859132562522,0.01738581579743472,0.06652499437007395,,
reservoir,23,within_5s,-0.17951941275298594,-0.1788795693071805,-0.22358115012446206,0.0006398434458054436,0.04470158081728155,,
reservoir,47,new_0_3s,0.0484853487327695,-0.03216569292629526,0.07330000895886604,-0.08065104165906475,-0.10546570188516131,0.25915886630172574,-0.291324559228021
reservoir,47,new_3_5s,0.0484853487327695,-0.1064962685964653,0.04879096599520992,-0.15498161732923482,-0.15528723459167523,0.22406916865814647,-0.33056543725461174
reservoir,47,new_5_10s,0.0484853487327695,-0.10636319512234191,0.07876577617177355,-0.15484854385511143,-0.18512897129411549,0.2757755147999571,-0.38213870992229904
reservoir,47,no_entry_10s,0.0484853487327695,-0.02399828280185571,0.07842181043140455,-0.0724836315346252,-0.10242009323326026,,
reservoir,47,ongoing,0.0484853487327695,0.29822143946266355,-0.02640548185888002,0.24973609072989406,0.32462692132154364,0.1730123067506184,0.12520913271204517
reservoir,47,within_10s,0.0484853487327695,0.199850989005813,0.002672532710600195,0.1513656402730435,0.19717845629521283,,
reservoir,47,within_3s,0.0484853487327695,0.27102412581598945,-0.0143028198453654,0.22253877708321995,0.2853269456613548,,
reservoir,47,within_5s,0.0484853487327695,0.24848214623464568,-0.009640265269296533,0.1999967975018762,0.2581224115039422,,
reservoir,59,new_0_3s,-0.0111079475313425,-0.0357062546210571,-0.05477315278017856,-0.02459830708971462,0.019066898159121458,-0.10952782072613654,0.07382156610507944
reservoir,59,new_3_5s,-0.0111079475313425,-0.004152238776863615,0.0644850906540483,0.006955708754478873,-0.06863732943091191,0.0855893349149989,-0.0897415736918625
reservoir,59,new_5_10s,-0.0111079475313425,-0.24359125690501138,0.00805898147611519,-0.23248330937366884,-0.25165023838112655,-0.010176642279351,-0.23341461462566038
reservoir,59,no_entry_10s,-0.0111079475313425,0.0540867348433693,0.01651211156116983,0.0651946823747118,0.037574623282199474,,
reservoir,59,ongoing,-0.0111079475313425,-0.05623661568878848,-0.08290892937240837,-0.045128668157445984,0.026672313683619865,-0.10470030732995177,0.048463691641163306
reservoir,59,within_10s,-0.0111079475313425,-0.07889365746552675,-0.05846716024775318,-0.06778570993418427,-0.020426497217773575,,
reservoir,59,within_3s,-0.0111079475313425,-0.05676131499289942,-0.07940728014481724,-0.045653367461556904,0.022645965151917812,,
reservoir,59,within_5s,-0.0111079475313425,-0.05269427845387131,-0.06953023455373283,-0.041586330922528794,0.016835956099861514,,
reservoir,71,new_0_3s,0.8093040937140584,0.6678276155619409,0.8825316643374033,-0.1414764781521174,-0.21470404877546212,0.9999854827560879,-0.33215786719414697
reservoir,71,new_3_5s,0.8093040937140584,0.4765464171427592,0.8392255174237994,-0.3327576765712993,-0.3626791002810402,0.9779309892954228,-0.5013845721526634
reservoir,71,new_5_10s,0.8093040937140584,0.8271154299844394,0.7950179123902849,0.017811336270381006,0.03209751759415454,1.0301265504658967,-0.2030111204814573
reservoir,71,no_entry_10s,0.8093040937140584,0.730566392819131,0.8274947061531469,-0.07873770089492735,-0.09692831333401594,,
reservoir,71,ongoing,0.8093040937140584,1.0128796828222182,0.7581689724425235,0.20357558910815993,0.2547107103796949,0.882429017519946,0.13045066530227228
reservoir,71,within_10s,0.8093040937140584,0.9190221222014779,0.780326262113386,0.10971802848741954,0.13869586008809212,,
reservoir,71,within_3s,0.8093040937140584,0.9733522672266133,0.7740593833819677,0.16404817351255477,0.19929288384464533,,
reservoir,71,within_5s,0.8093040937140584,0.9378240318871816,0.7783404819811734,0.12851993817312318,0.15948354990600816,,
reservoir,89,new_0_3s,0.1382148812919855,0.381773670833178,0.1480912682153505,0.2435587895411925,0.23368240261782747,0.42852211581320987,-0.04674844498003187
reservoir,89,new_3_5s,0.1382148812919855,0.17303143854288536,0.12744653418038135,0.03481655725089985,0.045584904362503995,0.41997126626045767,-0.24693982771757222
reservoir,89,new_5_10s,0.1382148812919855,0.3289219001660665,0.17545132795014484,0.19070701887408098,0.15347057221592164,0.5661054378008957,-0.2371835376348292
reservoir,89,no_entry_10s,0.1382148812919855,-0.0535104604936796,0.15870579523798703,-0.19172534178566508,-0.2122162557316666,,
reservoir,89,ongoing,0.1382148812919855,0.48989075406362675,0.08302367637213934,0.35167587277164125,0.40686707769148744,0.42149581167182965,0.06839494239179708
reservoir,89,within_10s,0.1382148812919855,0.44250758877240787,0.10546334825811983,0.3042927074804224,0.3370442405142881,,
reservoir,89,within_3s,0.1382148812919855,0.47953364137298155,0.09157451573315703,0.34131876008099604,0.38795912563982454,,
reservoir,89,within_5s,0.1382148812919855,0.46052869146770625,0.09425810249087647,0.3223138101757207,0.3662705889768298,,
reservoir,107,new_0_3s,-0.26425327732414006,-0.5359237896261767,-0.27246367136453087,-0.2716705123020367,-0.26346011826164595,-0.07581898687954783,-0.4601048027466289
reservoir,107,new_3_5s,-0.26425327732414006,-0.28258897931035876,-0.2202625844190015,-0.018335701986218693,-0.062326394891357204,0.022899836370887015,-0.30548881568124575
reservoir,107,new_5_10s,-0.26425327732414006,-0.18219082888859986,-0.2224553374624339,0.08206244843554018,0.040264508573834,0.004642829595645837,-0.18683365848424574
reservoir,107,no_entry_10s,-0.26425327732414006,-0.341606612315425,-0.24196754469550238,-0.07735333499128497,-0.09963906761992264,,
reservoir,107,ongoing,-0.26425327732414006,-0.059453662474390746,-0.32551286559477083,0.2047996148497493,0.26605920312038006,-0.1775001033561588,0.11804644088176808
reservoir,107,within_10s,-0.26425327732414006,-0.13151096192024286,-0.29986312060969866,0.1327423154038972,0.16835215868945577,,
reservoir,107,within_3s,-0.26425327732414006,-0.1082448853223597,-0.318524243715966,0.15600839200178038,0.2102793583936063,,
reservoir,107,within_5s,-0.26425327732414006,-0.12010654834276742,-0.312240863029496,0.14414672898137262,0.1921343146867286,,
