example_index,risk_rank,gradient_magnitude_rank,risk_score,gradient_magnitude,high_risk
3026,0.21,0.63475,0.1718758,0.80409276,False
3027,0.60325,0.8035,0.6161234,1.2089763,True
3028,0.4905,0.60875,0.48759604,0.75806224,False
3029,0.50625,0.042,0.50877684,0.18042925,False
3030,0.84375,0.547,0.88629913,0.68041116,True
3031,0.99975,0.51225,0.9998296,0.64003545,True
3032,0.79775,0.74925,0.8391727,1.0531551,True
3033,0.7695,0.87825,0.8052847,1.5546646,True
3034,0.52425,0.8695,0.5304763,1.493756,False
3035,0.49025,0.23575,0.48739287,0.36508617,False
3036,0.61225,0.3535,0.6271076,0.47650748,True
3037,0.397,0.464,0.37325275,0.58948904,False
3038,0.67025,0.146,0.6901691,0.29039514,True
3039,0.64325,0.75525,0.6582992,1.0701958,True
3040,0.25925,0.627,0.22623155,0.7889907,False
3041,0.8465,0.1605,0.8873656,0.30030623,True
3042,0.902,0.111,0.9364798,0.25616524,True
3043,0.53375,0.21575,0.5407662,0.34576693,False
3044,0.53225,0.182,0.53979564,0.31808308,False
3045,0.56225,0.4615,0.57831913,0.5877325,False
3046,0.507,0.14725,0.5100559,0.2914055,False
3047,0.1825,0.75025,0.1361619,1.0550497,False
3048,0.6735,0.71275,0.6932632,0.96703476,True
3049,0.5985,0.22575,0.6127588,0.35506925,True
3050,0.5955,0.29625,0.60893625,0.41682404,True
3051,0.53775,0.297,0.54737055,0.417193,False
3052,0.3995,0.62575,0.37579158,0.7877662,False
3053,0.899,0.97975,0.93461496,5.28069,True
3054,0.86975,0.94775,0.9082157,2.3474536,True
3055,0.62775,0.8585,0.6421701,1.445347,True
3056,0.46425,0.52525,0.45572942,0.65493363,False
3057,0.38925,0.9655,0.3673383,3.0339322,False
3058,0.47825,0.61275,0.4762414,0.7655067,False
3059,0.7945,0.2885,0.83440006,0.41038266,True
3060,0.5925,0.96875,0.6062229,3.3594491,False
3061,0.684,0.873,0.70427126,1.5224899,True
3062,0.7165,0.78075,0.7415656,1.1398911,True
3063,0.37175,0.75575,0.35336047,1.0703536,False
3064,0.1775,0.70175,0.13040666,0.9365461,False
3065,0.7825,0.6575,0.8185039,0.84970945,True
3066,0.398,0.1935,0.3739503,0.32826316,False
3067,0.96275,0.76675,0.9746026,1.0947223,True
3068,0.45925,0.5575,0.45114425,0.6946354,False
3069,0.08175,0.33575,0.033512853,0.45476827,False
3070,0.2605,0.9835,0.2279184,6.0940046,False
3071,0.09925,0.05575,0.047733873,0.19714394,False
3072,0.1,0.25475,0.048064113,0.3818892,False
3073,0.122,0.2105,0.070834175,0.3406749,False
3074,0.20425,0.292,0.1654169,0.41403443,False
3075,0.18,0.7625,0.13333565,1.085265,False
3076,0.15825,0.23675,0.10636009,0.3663651,False
3077,0.06575,0.73225,0.021517,1.0117009,False
3078,0.0465,0.737,0.009042069,1.0261217,False
3079,0.91675,0.41625,0.9471368,0.5368237,True
3080,0.58375,0.987,0.5979973,7.8774014,False
3081,0.674,0.361,0.6943166,0.4838953,True
3082,0.894,0.92825,0.9300669,2.0378168,True
3083,0.8035,0.76475,0.84544134,1.0922383,True
3084,0.73975,0.69825,0.7693314,0.9279685,True
3085,0.34225,0.71575,0.3183356,0.9776264,False
3086,0.30925,0.9575,0.28296238,2.7190154,False
3087,0.72125,0.95075,0.7487744,2.4542525,True
3088,0.6505,0.99375,0.66760224,10.443043,True
3089,0.8005,0.04125,0.84258145,0.17939661,True
3090,0.14425,0.422,0.09256201,0.5434395,False
3091,0.09175,0.337,0.040670816,0.45605314,False
3092,0.0805,0.38875,0.03288119,0.51082057,False
3093,0.92725,0.42025,0.9533158,0.54147565,True
3094,0.59625,0.62225,0.6092098,0.78260463,True
3095,0.4325,0.31275,0.42033264,0.4287686,False
3096,0.562,0.1505,0.5782722,0.29327023,False
3097,0.03775,0.145,0.0054903124,0.28999513,False
3098,0.44675,0.4475,0.43710342,0.5743308,False
3099,0.3405,0.56625,0.31656447,0.7041917,False
3100,0.90225,0.807,0.93676674,1.2203002,True
3101,0.60675,0.5445,0.62018216,0.67612547,True
3102,0.5875,0.185,0.60155845,0.31972936,False
3103,0.18175,0.01975,0.13578212,0.14952618,False
3104,0.78375,0.63375,0.8202437,0.80370325,True
3105,0.26475,0.2325,0.23293495,0.36179438,False
3106,0.15475,0.58475,0.103663996,0.7278298,False
3107,0.009,0.09625,6.3576896e-05,0.24183248,False
3108,0.01125,0.07475,8.185395e-05,0.21964929,False
3109,0.21175,0.06075,0.17347607,0.20335515,False
3110,0.12575,0.07025,0.07532836,0.21411343,False
3111,0.082,0.25,0.033512954,0.37672234,False
3112,0.1855,0.46175,0.13889712,0.58783734,False
3113,0.1685,0.21725,0.122202724,0.34733677,False
3114,0.073,0.10075,0.026808318,0.24673635,False
3115,0.08275,0.87675,0.034335464,1.5484163,False
3116,0.14,0.13125,0.087524585,0.27925217,False
3117,0.61425,0.84475,0.6288945,1.3896065,True
3118,0.54375,0.9025,0.55307716,1.7374388,False
3119,0.9825,0.682,0.9863001,0.89365125,True
3120,0.76425,0.2955,0.7990677,0.41651177,True
3121,0.3215,0.63275,0.29419735,0.8004068,False
3122,0.46375,0.37025,0.45552093,0.49207154,False
3123,0.963,0.852,0.974729,1.4253013,True
3124,0.4935,0.846,0.4923277,1.3947452,False
3125,0.9855,0.73175,0.9883903,1.0115697,True
3126,0.80425,0.964,0.84600127,2.9708958,True
3127,0.57175,0.53925,0.5866081,0.6687344,False
3128,0.29575,0.4635,0.26859644,0.5889571,False
3129,0.2875,0.3595,0.25865796,0.4831809,False
3130,0.30875,0.901,0.28270411,1.7172036,False
3131,0.48175,0.15825,0.48080835,0.2994446,False
3132,0.227,0.76175,0.18781972,1.0844152,False
3133,0.4975,0.3235,0.4977655,0.4410729,False
3134,0.13075,0.21125,0.078922115,0.34113064,False
3135,0.12975,0.6685,0.07787725,0.86976457,False
3136,0.91,0.691,0.94233465,0.91174173,True
3137,0.84275,0.86275,0.88623387,1.4606754,True
3138,0.70325,0.54225,0.7255824,0.6720885,True
3139,0.79325,0.87175,0.83249474,1.5135524,True
3140,0.421,0.7615,0.40513486,1.0843216,False
3141,0.7255,0.187,0.7553856,0.32141608,True
3142,0.13175,0.96775,0.07930999,3.1969779,False
3143,0.11175,0.8785,0.060847566,1.5582923,False
3144,0.05975,0.87475,0.01765066,1.535684,False
3145,0.16225,0.80575,0.11467948,1.216726,False
3146,0.7125,0.50425,0.73746103,0.6322954,True
3147,0.30975,0.92325,0.28299877,1.9587836,False
3148,0.67425,0.7135,0.6943234,0.9701913,True
3149,0.4555,0.7695,0.44809988,1.100363,False
3150,0.20475,0.5325,0.16639021,0.6618423,False
3151,0.975,0.9195,0.9824805,1.9073452,True
3152,0.576,0.8295,0.59107715,1.3094723,False
3153,0.98875,0.64575,0.9907516,0.82651556,True
3154,0.22,0.47925,0.18149474,0.605022,False
3155,0.3755,0.68,0.3553845,0.8912928,False
3156,0.48125,0.35125,0.48056367,0.47379616,False
3157,0.35425,0.191,0.33647034,0.32456654,False
3158,0.60775,0.70675,0.6221859,0.95345217,True
3159,0.6885,0.62125,0.7109981,0.7816526,True
3160,0.30525,0.94275,0.27867875,2.2432973,False
3161,0.7205,0.554,0.748,0.69018817,True
3162,0.799,0.94975,0.8405357,2.4378908,True
3163,0.91875,0.13175,0.9488606,0.2793841,True
3164,0.4565,0.609,0.44894743,0.7584936,False
3165,0.34125,0.17675,0.3168324,0.31382132,False
3166,0.286,0.11375,0.25624946,0.25777116,False
3167,0.77725,0.3515,0.8129333,0.47393063,True
3168,0.51675,0.82875,0.52222687,1.3082,False
3169,0.3885,0.424,0.36618385,0.5447083,False
3170,0.67,0.659,0.6895221,0.8518908,True
3171,0.0995,0.11675,0.047838524,0.26053014,False
3172,0.93825,0.91075,0.9603314,1.7997544,True
3173,0.6535,0.351,0.67149234,0.47372532,True
3174,0.58175,0.72725,0.59630895,1.0026376,False
3175,0.88575,0.4795,0.921858,0.60637337,True
3176,0.1445,0.753,0.09270637,1.0628054,False
3177,0.41925,0.0905,0.4025297,0.23814131,False
3178,0.96175,0.557,0.97377026,0.69412524,True
3179,0.46775,0.23275,0.45970067,0.36207902,False
3180,0.4545,0.5985,0.44613492,0.7431851,False
3181,0.77825,0.16675,0.81545323,0.3054073,True
3182,0.43425,0.51025,0.42235258,0.63823354,False
3183,0.723,0.67275,0.75099427,0.8760089,True
3184,0.85925,0.65725,0.89921796,0.8492973,True
3185,0.81675,0.74675,0.8596274,1.0475683,True
3186,0.71025,0.908,0.73449945,1.7780375,True
3187,0.61925,0.6085,0.6341655,0.7577482,True
3188,0.61825,0.31575,0.63326365,0.43219098,True
3189,0.16525,0.9465,0.11891202,2.306191,False
3190,0.201,0.4965,0.16044359,0.62508404,False
3191,0.44025,0.18325,0.42974415,0.3188353,False
3192,0.51825,0.06625,0.5234292,0.21014373,False
3193,0.143,0.23725,0.09119811,0.3665365,False
3194,0.8015,0.89225,0.8433045,1.6421101,True
3195,0.84775,0.12425,0.88781583,0.27199188,True
3196,0.6065,0.72325,0.62004286,0.9936757,True
3197,0.24125,0.91725,0.20306519,1.8881111,False
3198,0.22275,0.40275,0.18418254,0.52399397,False
3199,0.7595,0.98325,0.79307145,5.903469,True
3200,0.78,0.86975,0.81649256,1.4984009,True
3201,0.69625,0.55775,0.7203337,0.6951987,True
3202,0.70675,0.2895,0.7304587,0.41099542,True
3203,0.6155,0.4465,0.63064575,0.57304144,True
3204,0.27775,0.079,0.2466735,0.22482787,False
3205,0.427,0.63425,0.4104019,0.8039207,False
3206,0.47275,0.3295,0.46521643,0.44750348,False
3207,0.44725,0.73475,0.43730065,1.0175849,False
3208,0.437,0.66875,0.42656222,0.8700061,False
3209,0.539,0.6515,0.5479926,0.8366662,False
3210,0.9845,0.68025,0.987755,0.8918218,True
3211,0.3475,0.61475,0.3265204,0.76840943,False
3212,0.13325,0.16125,0.08164463,0.30066752,False
3213,0.50825,0.596,0.51111287,0.738409,False
3214,0.8165,0.57275,0.85926175,0.7139407,True
3215,0.5065,0.931,0.5092669,2.0763156,False
3216,0.54275,0.967,0.5520075,3.1693945,False
3217,0.97925,0.7825,0.98465556,1.1441693,True
3218,0.77575,0.7455,0.8112174,1.0451088,True
3219,0.27975,0.665,0.24918845,0.8624884,False
3220,0.731,0.98425,0.75975215,6.4021535,True
3221,0.5775,0.3765,0.59190536,0.49669915,False
3222,0.71175,0.01625,0.7367724,0.14172721,True
3223,0.25525,0.27325,0.22082515,0.3970803,False
3224,0.129,0.4805,0.07747227,0.607445,False
3225,0.5275,0.412,0.53457534,0.5328367,False
3226,0.81225,0.6035,0.8555954,0.75043863,True
3227,0.36,0.6755,0.3422219,0.8825139,False
3228,0.272,0.69375,0.24161181,0.91956925,False
3229,0.2085,0.38925,0.17152806,0.5113305,False
3230,0.02325,0.0595,0.0009679455,0.20234178,False
3231,0.47025,0.18875,0.4627304,0.32251823,False
3232,0.24275,0.066,0.20583189,0.21009853,False
3233,0.11675,0.37675,0.066124775,0.49670887,False
3234,0.1085,0.18775,0.05901026,0.32187888,False
3235,0.14525,0.306,0.09395187,0.42428708,False
3236,0.1655,0.08275,0.119091384,0.22832991,False
3237,0.10075,0.026,0.049877338,0.15572289,False
3238,0.96825,0.7975,0.9768931,1.1882712,True
3239,0.65675,0.44125,0.6761519,0.56781536,True
3240,0.31675,0.8155,0.2883236,1.2463869,False
3241,0.09525,0.9145,0.044818427,1.8503722,False
3242,0.2985,0.53075,0.2715244,0.6594342,False
3243,0.0455,0.592,0.008581895,0.73283875,False
3244,0.27725,0.10825,0.24643719,0.25299513,False
3245,0.1845,0.0585,0.1380824,0.2002999,False
3246,0.03425,0.777,0.0042921775,1.129914,False
3247,0.7225,0.79775,0.7497786,1.1891602,True
3248,0.499,0.8255,0.49861184,1.2927443,False
3249,0.725,0.3345,0.7551449,0.45314503,True
3250,0.36525,0.84275,0.347416,1.3814081,False
3251,0.9435,0.81425,0.9626469,1.2404752,True
3252,0.893,0.58575,0.92918235,0.7282938,True
3253,0.63525,0.36125,0.6496735,0.485114,True
3254,0.42375,0.39675,0.40769494,0.5189909,False
3255,0.38175,0.429,0.36042598,0.55151796,False
3256,0.8275,0.06475,0.87170094,0.20822038,True
3257,0.57375,0.6215,0.58888644,0.7816653,False
3258,0.35525,0.38275,0.3379907,0.5034358,False
3259,0.7325,0.444,0.761152,0.5712398,True
3260,0.79075,0.71325,0.8285626,0.9694151,True
3261,0.779,0.7885,0.8158222,1.1599032,True
3262,0.8405,0.97425,0.885295,4.07155,True
3263,0.30275,0.52475,0.27510905,0.6541478,False
3264,0.8135,0.34925,0.85684705,0.47140938,True
3265,0.4765,0.4835,0.47283548,0.61039066,False
3266,0.38725,0.08475,0.36548913,0.23168321,False
3267,0.395,0.53275,0.37210277,0.6621439,False
3268,0.39725,0.61025,0.37330705,0.7597771,False
3269,0.68625,0.70425,0.7078697,0.94541574,True
3270,0.4695,0.7995,0.46209276,1.1927606,False
3271,0.76625,0.76,0.8015787,1.082272,True
3272,0.9235,0.82025,0.9516164,1.2674828,True
3273,0.44325,0.709,0.43351877,0.9589791,False
3274,0.093,0.4255,0.04200557,0.547874,False
3275,0.08525,0.789,0.03594038,1.1604813,False
3276,0.89125,0.833,0.9274608,1.3296374,True
3277,0.58875,0.5345,0.60302055,0.6639127,False
3278,0.74625,0.9135,0.7788066,1.8464447,True
3279,0.36975,0.95325,0.35191977,2.537597,False
3280,0.857,0.4205,0.89673436,0.54168266,True
3281,0.19975,0.46125,0.15938045,0.5874081,False
3282,0.0165,0.57975,0.0004717594,0.7222575,False
3283,0.0075,0.33525,3.321799e-05,0.4539792,False
3284,0.00975,0.53225,7.315528e-05,0.6616307,False
3285,0.003,0.30375,1.9758865e-07,0.4217533,False
3286,0.002,0.19275,1.9020218e-08,0.32684487,False
3287,0.689,0.47875,0.7110832,0.60439813,True
3288,0.64025,0.06125,0.6534626,0.20480177,True
3289,0.7135,0.102,0.7387548,0.24731809,True
3290,0.851,0.6875,0.89129,0.90405184,True
3291,0.475,0.29175,0.4683961,0.41346848,False
3292,0.90325,0.51525,0.93785363,0.6437014,True
3293,0.55075,0.039,0.562114,0.17388657,False
3294,0.9725,0.863,0.97894174,1.462598,True
3295,0.498,0.91125,0.49821153,1.8058168,False
3296,0.45475,0.70125,0.4469752,0.9358629,False
3297,0.51375,0.96075,0.5196327,2.8478405,False
3298,0.92625,0.96725,0.95294684,3.1864266,True
3299,0.718,0.55575,0.74373376,0.6922243,True
3300,0.30175,0.535,0.27429742,0.6641655,False
3301,0.192,0.48075,0.15031916,0.6075444,False
3302,0.63475,0.63925,0.6493092,0.8124276,True
3303,0.37425,0.479,0.35474664,0.604588,False
3304,0.95725,0.82525,0.9713821,1.2917184,True
3305,0.769,0.65325,0.8051055,0.84079605,True
3306,0.98125,0.08125,0.98561764,0.22605805,True
3307,0.45975,0.93075,0.45168656,2.071827,False
3308,0.79275,0.24075,0.831994,0.3695762,True
3309,0.61025,0.40125,0.6248585,0.52317125,True
3310,0.55825,0.34825,0.56999075,0.46977118,False
3311,0.99525,0.27675,0.9952116,0.39933625,True
3312,0.446,0.17775,0.43613017,0.31433946,False
3313,0.4235,0.3135,0.40767696,0.4297896,False
3314,0.91975,0.8415,0.94923776,1.3748158,True
3315,0.9585,0.80925,0.97192556,1.2243879,True
3316,0.51775,0.30825,0.52297455,0.42569295,False
3317,0.484,0.88425,0.4820102,1.6005249,False
3318,0.89825,0.933,0.93375885,2.112836,True
3319,0.03875,0.77775,0.005723517,1.1308235,False
3320,0.02975,0.36075,0.0023232896,0.48371062,False
3321,0.0015,0.78625,4.6123487e-09,1.1559137,False
3322,0.00175,0.41475,4.890669e-09,0.5353732,False
3323,0.44525,0.47625,0.43511078,0.60215384,False
3324,0.239,0.18475,0.20068762,0.31949103,False
3325,0.98425,0.83525,0.987321,1.338831,True
3326,0.7005,0.3505,0.72328174,0.47299847,True
3327,0.4165,0.91225,0.39618734,1.8126324,False
3328,0.92325,0.8555,0.9515042,1.4369717,True
3329,0.4435,0.43625,0.4335287,0.56182426,False
3330,0.513,0.84975,0.5190012,1.4143251,False
3331,0.85625,0.62525,0.89595,0.7868976,True
3332,0.038,0.871,0.0056297462,1.5066004,False
3333,0.0195,0.88375,0.0006199682,1.5961246,False
3334,0.909,0.5845,0.94183517,0.7273731,True
3335,0.8125,0.20675,0.855826,0.33871755,True
3336,0.5285,0.30175,0.53673476,0.42083102,False
3337,0.77875,0.5335,0.81577915,0.6631304,True
3338,0.31,0.2435,0.2833936,0.37129495,False
3339,0.45125,0.4195,0.4416157,0.540023,False
3340,0.85325,0.25725,0.8930723,0.3835506,True
3341,0.559,0.0375,0.573417,0.17156987,False
3342,0.741,0.46875,0.77089846,0.59538597,True
3343,0.5325,0.0745,0.54008454,0.21912909,False
3344,0.40225,0.06225,0.3787012,0.2059361,False
3345,0.31125,0.9385,0.2842099,2.1968453,False
3346,0.78325,0.09975,0.8194179,0.24598083,True
3347,0.8045,0.58025,0.8462205,0.72290844,True
3348,0.91775,0.14025,0.9484275,0.28656816,True
3349,0.88075,0.46825,0.9184028,0.5947998,True
3350,0.9685,0.3835,0.97697115,0.5047199,True
3351,0.8215,0.305,0.86525106,0.4239053,True
3352,0.71725,0.06375,0.742176,0.20745383,True
3353,0.80175,0.0555,0.84430796,0.19708915,True
3354,0.77675,0.4985,0.812621,0.6262374,True
3355,0.77175,0.5665,0.80693007,0.7046171,True
3356,0.99025,0.16625,0.99125063,0.30508047,True
3357,0.7235,0.12775,0.7527865,0.27561674,True
3358,0.69425,0.60325,0.7184436,0.75037056,True
3359,0.62675,0.21275,0.64197695,0.34268442,True
3360,0.59525,0.19025,0.6080997,0.32381538,True
3361,0.18875,0.0525,0.14538969,0.19367552,False
3362,0.5025,0.05725,0.50520796,0.19940527,False
3363,0.02925,0.2285,0.0022559473,0.35747704,False
3364,0.05,0.80325,0.0114040645,1.2082584,False
3365,0.47625,0.0545,0.47215477,0.1964671,False
3366,0.9095,0.37375,0.9420064,0.4951877,True
3367,0.96075,0.693,0.9735688,0.91749257,True
3368,0.87975,0.5885,0.9181167,0.72986066,True
3369,0.85875,0.28875,0.8983385,0.41048312,True
3370,0.99075,0.13925,0.9918025,0.28586438,True
3371,0.592,0.378,0.6060678,0.49819675,False
3372,0.97075,0.8535,0.9783661,1.4294646,True
3373,0.82225,0.47775,0.86553276,0.6033057,True
3374,0.6045,0.6645,0.6173502,0.8617388,True
3375,0.19675,0.8465,0.15565617,1.3986671,False
3376,0.24725,0.381,0.20968972,0.5013008,False
3377,0.2655,0.94475,0.23328738,2.2795846,False
3378,0.90175,0.7545,0.93598956,1.0689839,True
3379,0.504,0.369,0.50740254,0.49133587,False
3380,0.434,0.94125,0.42177948,2.2215533,False
3381,0.79925,0.5515,0.8407472,0.6862879,True
3382,0.42675,0.76075,0.40894237,1.0839632,False
3383,0.327,0.5755,0.30298528,0.7162888,False
3384,0.30825,0.911,0.28241247,1.8023555,False
3385,0.39875,0.92775,0.37471005,2.0343394,False
3386,0.3765,0.20225,0.3561646,0.33426195,False
3387,0.38875,0.84525,0.3662928,1.3927319,False
3388,0.51225,0.206,0.51798224,0.33764794,False
3389,0.7375,0.6785,0.76702994,0.88826853,True
3390,0.0605,0.26075,0.018324606,0.38678008,False
3391,0.16125,0.3435,0.113360345,0.46109864,False
3392,0.7865,0.29125,0.8244872,0.41331506,True
3393,0.668,0.0355,0.68754625,0.168119,True
3394,0.74825,0.1335,0.7812502,0.28125852,True
3395,0.47925,0.06275,0.4774545,0.2069015,False
3396,0.32425,0.35025,0.29830775,0.47289875,False
3397,0.3035,0.26025,0.27620772,0.38594738,False
3398,0.399,0.62275,0.37474048,0.78346026,False
3399,0.55275,0.8755,0.56400937,1.541998,False
3400,0.809,0.65075,0.85206115,0.8363729,True
3401,0.36325,0.9125,0.34565946,1.823841,False
3402,0.21375,0.6225,0.17595766,0.78308195,False
3403,0.82325,0.94925,0.8673661,2.4270842,True
3404,0.95475,0.85775,0.96960723,1.4408627,True
3405,0.705,0.56975,0.7282454,0.71061486,True
3406,0.5145,0.156,0.5204215,0.29789552,False
3407,0.31775,0.97625,0.2908903,4.1875367,False
3408,0.716,0.95675,0.7407589,2.6945055,True
3409,0.67375,0.30575,0.6941931,0.4241159,True
3410,0.67975,0.6235,0.7004869,0.78464806,True
3411,0.68275,0.37125,0.70305175,0.4927868,True
3412,0.726,0.19875,0.7561988,0.33133513,True
3413,0.48,0.6805,0.47825086,0.89183635,False
3414,0.60625,0.133,0.6196907,0.2805833,True
3415,0.6415,0.714,0.656126,0.9734296,True
3416,0.955,0.894,0.96972364,1.6626886,True
3417,0.4835,0.99975,0.48159763,18.601908,False
3418,0.944,0.97725,0.9631146,4.347817,True
3419,0.99125,0.478,0.99212676,0.6042347,True
3420,0.9245,0.649,0.95199746,0.8305609,True
3421,0.51925,0.98775,0.5247517,8.335099,False
3422,0.3425,0.9405,0.31838357,2.2138667,False
3423,0.74275,0.40825,0.77330685,0.52998537,True
3424,0.82025,0.918,0.86357754,1.8960407,True
3425,0.525,0.7425,0.5316474,1.035864,False
3426,0.57775,0.73675,0.59218115,1.0238883,False
3427,0.84125,0.85525,0.8855636,1.4362713,True
3428,0.8925,0.8335,0.92911047,1.3313382,True
3429,0.4955,0.2395,0.49500316,0.368342,False
3430,0.431,0.082,0.41843486,0.22695826,False
3431,0.59375,0.3655,0.6070013,0.4885817,True
3432,0.3265,0.41275,0.3021736,0.5333815,False
3433,0.284,0.72025,0.25495687,0.99116075,False
3434,0.924,0.69325,0.9517582,0.9189497,True
3435,0.56375,0.0965,0.5800673,0.24189316,False
3436,0.019,0.705,0.0005926759,0.94717306,False
3437,0.0245,0.368,0.0011826047,0.49018928,False
3438,0.0285,0.05375,0.002083988,0.19513822,False
3439,0.82975,0.47075,0.87474394,0.5977897,True
3440,0.457,0.65225,0.44964775,0.83886826,False
3441,0.4645,0.24125,0.45599598,0.3698625,False
3442,0.335,0.2155,0.30972302,0.3456937,False
3443,0.46625,0.1085,0.45848995,0.253271,False
3444,0.13525,0.02975,0.08388014,0.1614417,False
3445,0.1325,0.15175,0.080244355,0.29448754,False
3446,0.15125,0.58,0.09955092,0.7225015,False
3447,0.0815,0.4005,0.033486795,0.5228838,False
3448,0.866,0.123,0.90490913,0.26971024,True
3449,0.76025,0.2465,0.7944548,0.37361643,True
3450,0.532,0.75875,0.53973794,1.0792003,False
3451,0.1995,0.75475,0.15886602,1.0692568,False
3452,0.26325,0.8165,0.23134692,1.2518345,False
3453,0.742,0.8665,0.7721943,1.480479,True
3454,0.93275,0.85175,0.9568999,1.4248517,True
3455,0.12175,0.94675,0.07053211,2.3125727,False
3456,0.99,0.01175,0.9912256,0.13299055,True
3457,0.478,0.6195,0.47619718,0.7790529,False
3458,0.3875,0.19075,0.3657416,0.32436565,False
3459,0.358,0.13575,0.3398158,0.28261518,False
3460,0.30475,0.81925,0.2784854,1.2619517,False
3461,0.45775,0.973,0.45018652,3.8701375,False
3462,0.30625,0.9175,0.27934033,1.8900156,False
3463,0.22825,0.379,0.18924461,0.4984008,False
3464,0.28575,0.11425,0.2561077,0.25823575,False
3465,0.081,0.7185,0.033125844,0.9869644,False
3466,0.382,0.28775,0.3607998,0.40904394,False
3467,0.11025,0.608,0.060294155,0.7563829,False
3468,0.87075,0.62975,0.9090511,0.79488057,True
3469,0.593,0.8385,0.6064152,1.3586682,False
3470,0.92225,0.88925,0.95056427,1.6264503,True
3471,0.97525,0.6605,0.9824934,0.8550495,True
3472,0.7115,0.9065,0.73646003,1.7660991,True
3473,0.103,0.7415,0.052044313,1.0344833,False
3474,0.159,0.2355,0.10734026,0.36481294,False
3475,0.5945,0.7815,0.60795414,1.1407439,True
3476,0.96225,0.606,0.97396904,0.7545889,True
3477,0.69475,0.54175,0.71870214,0.6717671,True
3478,0.39825,0.1715,0.37408337,0.3097163,False
3479,0.34025,0.26175,0.31631422,0.3870585,False
3480,0.3245,0.3255,0.29910916,0.44214338,False
3481,0.63075,0.57875,0.6450239,0.72101957,True
3482,0.62925,0.7215,0.6434734,0.99204713,True
3483,0.14875,0.64175,0.09760628,0.81843305,False
3484,0.1535,0.58775,0.103097744,0.7294156,False
3485,0.1525,0.01025,0.10211145,0.13002588,False
3486,0.836,0.10975,0.8811084,0.25548434,True
3487,0.47475,0.207,0.46767494,0.33898398,False
3488,0.199,0.124,0.15834557,0.27137,False
3489,0.172,0.29225,0.12681365,0.41407013,False
3490,0.223,0.17925,0.18419817,0.31577748,False
3491,0.29275,0.3335,0.26539636,0.4518431,False
3492,0.2485,0.388,0.21172707,0.5105303,False
3493,0.105,0.1675,0.053914256,0.3055086,False
3494,0.69325,0.26275,0.7175637,0.38751966,True
3495,0.583,0.94425,0.5969897,2.2771654,False
3496,0.803,0.942,0.8452751,2.2262933,True
3497,0.80125,0.6095,0.8431656,0.75883335,True
3498,0.698,0.90825,0.7218206,1.7801774,True
3499,0.627,0.934,0.64199317,2.1287808,True
3500,0.77525,0.568,0.810972,0.70678484,True
3501,0.95175,0.97175,0.9679456,3.5435581,True
3502,0.95125,0.87325,0.96754056,1.5229056,True
3503,0.33075,0.976,0.3064061,4.1727023,False
3504,0.1895,0.7205,0.14659469,0.9913352,False
3505,0.126,0.95725,0.07566097,2.7042298,False
3506,0.65,0.64475,0.6665012,0.8254355,True
3507,0.9705,0.5595,0.97802395,0.6961995,True
3508,0.49075,0.71075,0.48793405,0.96451515,False
3509,0.59025,0.7785,0.6041076,1.1324918,False
3510,0.193,0.927,0.1522441,2.0017433,False
3511,0.876,0.843,0.9139836,1.3820728,True
3512,0.64375,0.24725,0.6589557,0.3739428,True
3513,0.72675,0.065,0.75642866,0.20883977,True
3514,0.7995,0.094,0.84076196,0.24094228,True
3515,0.78725,0.02575,0.82556874,0.15552571,True
3516,0.77025,0.3265,0.8056471,0.44332024,True
3517,0.6635,0.0945,0.683318,0.24107413,True
3518,0.48925,0.07875,0.48583877,0.22470778,False
3519,0.0755,0.32425,0.028635437,0.44145802,False
3520,0.07825,0.434,0.030746076,0.5575038,False
3521,0.1025,0.0735,0.051814403,0.21829665,False
3522,0.591,0.0385,0.60458976,0.17354152,False
3523,0.48325,0.1725,0.4813804,0.31048608,False
3524,0.1265,0.2595,0.07577598,0.38578847,False
3525,0.1105,0.101,0.060469616,0.24686548,False
3526,0.07925,0.365,0.031540602,0.48811296,False
3527,0.816,0.904,0.85850114,1.7449522,True
3528,0.7775,0.034,0.8132342,0.16692875,True
3529,0.2265,0.80675,0.18768004,1.2201366,False
3530,0.506,0.769,0.5085153,1.0991108,False
3531,0.784,0.114,0.82073957,0.25788698,True
3532,0.67075,0.74,0.69104147,1.0319004,True
3533,0.89425,0.784,0.93021315,1.1484785,True
3534,0.7915,0.497,0.82965785,0.62543803,True
3535,0.7985,0.24025,0.8400006,0.369002,True
3536,0.2065,0.809,0.16915183,1.2241325,False
3537,0.1485,0.10725,0.097141474,0.25207657,False
3538,0.14625,0.19625,0.09434252,0.3301778,False
3539,0.12525,0.09825,0.074963816,0.24454537,False
3540,0.153,0.55025,0.102779835,0.68438274,False
3541,0.744,0.28725,0.7756556,0.40835527,True
3542,0.6935,0.06425,0.71766055,0.20764564,True
3543,0.842,0.1305,0.8859305,0.27866027,True
3544,0.97325,0.141,0.98042893,0.28755307,True
3545,0.55775,0.56225,0.5698631,0.698788,False
3546,0.9835,0.54325,0.9865444,0.6732465,True
3547,0.64225,0.406,0.657185,0.5278259,True
3548,0.35825,0.57475,0.34047773,0.7159951,False
3549,0.168,0.90525,0.12150374,1.7561508,False
3550,0.098,0.06875,0.04651548,0.2125238,False
3551,0.47125,0.53875,0.46369177,0.6679742,False
