method,seed,task,n,cpa_n,overall,cpa,initial_overall_fde,initial_cpa_fde,random,cpa_minus_random,permutation_p_random,matched,cpa_minus_matched,permutation_p_matched,cpa_minus_overall
gss_adapted,107,speed15,2000,702,0.0978128436356783,0.025674523621203215,9.484614313036204,10.195462583986103,0.11469008813289892,-0.0890155645116957,0.26573426573426573,0.04258997508379855,-0.01691545146259533,0.8391608391608392,-0.07213832001447508
gss_adapted,107,alt180,2000,802,-0.6821311909854412,0.02327006085406515,12.039731733143329,11.575431052734727,-0.6674835250919986,0.6907535859460637,0.000999000999000999,-0.60853852038767,0.6318085812417351,0.000999000999000999,0.7054012518395063
gss_adapted,107,speed10,2000,674,0.025526824776083232,-0.02724153926535247,8.481418877981604,8.522284782693365,0.020183824150637793,-0.04742536341599027,0.27472527472527475,0.007764605886744982,-0.035006145152097455,0.3756243756243756,-0.0527683640414357
cgsm_dual,7,baseline,2000,887,-0.40660695265233515,-0.6374667743147427,12.746900472715497,12.066066813778043,-0.4184393852936133,-0.21902738902112945,0.017982017982017984,-0.4190691546882226,-0.21839761962652016,0.00999000999000999,-0.2308598216624076
cgsm_dual,7,wind5,2000,986,-0.24153560952842235,-0.32932241490719044,12.17850087094307,11.74030002069038,-0.2500689064831058,-0.07925350842408463,0.32867132867132864,-0.3039906823408951,-0.02533173256629534,0.7172827172827173,-0.0877868053787681
cgsm_dual,7,speed15,2000,702,-0.29670133208483457,-0.33954945945332193,9.652288872741163,10.128407584338786,-0.32631333940124385,-0.013236120052078082,0.8421578421578422,-0.3498264753387308,0.010277015885408858,0.8711288711288712,-0.042848127368487365
cgsm_dual,7,alt180,2000,802,-0.6879329282790423,-0.3513727754057197,11.91916405980289,11.69119968791109,-0.6980115951322848,0.34663881972656513,0.005994005994005994,-0.6919670039213714,0.34059422851565174,0.013986013986013986,0.3365601528733226
cgsm_dual,7,speed10,2000,674,0.17962852891534567,0.18845302655806528,8.4124191833511,8.290453843905063,0.1777580421868113,0.01069498437125399,0.8371628371628371,0.17163672428798618,0.016816302270079103,0.7412587412587412,0.008824497642719614
cgsm_dual,11,baseline,2000,887,-0.08492370570451022,-0.2885045222392077,12.441253020644188,11.81734153672028,-0.07901115452073665,-0.20949336771847105,0.03396603396603397,-0.10134306157630785,-0.18716146066289985,0.04995004995004995,-0.20358081653469748
cgsm_dual,11,wind5,2000,986,-0.3660771563649178,-0.931381792056754,12.278051955111325,12.22388147484156,-0.3736090699549755,-0.5577727221017785,0.000999000999000999,-0.4703499795538876,-0.4610318125028664,0.000999000999000999,-0.5653046356918362
cgsm_dual,11,speed15,2000,702,-0.04594222415238619,-0.1238203943412528,9.460576009854675,10.171049256949683,-0.03406086158279065,-0.08975953275846216,0.13686313686313686,-0.08266394471032072,-0.04115644963093208,0.5164835164835165,-0.07787817018886661
cgsm_dual,11,alt180,2000,802,-1.137765091329813,-0.7318194914339784,12.162865712702274,11.885001160408791,-1.1384847892839611,0.40666529784998273,0.002997002997002997,-1.1415967800570432,0.40977728862306484,0.001998001998001998,0.40594559989583456
cgsm_dual,11,speed10,2000,674,0.14249139165878297,0.10374537198762865,8.446972260773181,8.362913279001013,0.13798206819892872,-0.03423669621130007,0.3146853146853147,0.13484962599607495,-0.031104254008446297,0.3696303696303696,-0.03874601967115432
cgsm_dual,23,baseline,2000,887,-0.5039157890081406,-0.46825443146059453,12.94613571678102,12.342026013397982,-0.5315959350410605,0.06334150358046597,0.5704295704295704,-0.5562697285700998,0.08801529710950529,0.3866133866133866,0.03566135754754607
cgsm_dual,23,wind5,2000,986,0.008856417924165725,-0.06739306851889008,11.78907851548493,11.365694213923044,0.0043411320277956635,-0.07173420054668575,0.15584415584415584,-0.004326117594258522,-0.06306695092463156,0.18981018981018982,-0.0762494864430558
cgsm_dual,23,speed15,2000,702,0.1395519702322781,-0.20501251484763588,9.389271617840976,9.944298703488801,0.0946195507091158,-0.2996320655567517,0.001998001998001998,0.0036763002357592485,-0.20868881508339512,0.005994005994005994,-0.344564485079914
cgsm_dual,23,alt180,2000,802,-0.48809442161768674,-0.27722918177186107,11.926736858934165,11.698174511293818,-0.5072753854890507,0.23004620371718965,0.07892107892107893,-0.4964856085725348,0.21925642680067375,0.08491508491508491,0.21086523984582567
cgsm_dual,23,speed10,2000,674,0.054681390568614006,0.027469825364361884,8.496378979220987,8.368811860901666,0.05884087117167326,-0.03137104580731138,0.5314685314685315,0.07196973967702515,-0.044499914312663265,0.32367632367632365,-0.027211565204252122
cgsm_dual,47,baseline,2000,887,-0.47050873884558675,-0.3387662191132951,12.640376070201397,12.007850820141957,-0.4538606439141241,0.11509442480082904,0.1928071928071928,-0.4510163085916923,0.11225008947839721,0.1918081918081918,0.13174251973229167
cgsm_dual,47,wind5,2000,986,-0.20471952809393407,-0.26833494524443124,12.024183448687197,11.627212280554897,-0.21049072423783838,-0.057844221006592866,0.2087912087912088,-0.22080679282030338,-0.04752815242412786,0.26873126873126874,-0.06361541715049718
cgsm_dual,47,speed15,2000,702,-0.2778612527772784,-0.34164777364146676,9.749866945460438,10.469824984372512,-0.26858973787326484,-0.07305803576820191,0.22877122877122877,-0.31974425143405805,-0.02190352220740871,0.6883116883116883,-0.06378652086418835
cgsm_dual,47,alt180,2000,802,-0.7821212495416403,-0.15530736573467827,11.946858617395163,11.524568874714083,-0.7737569847198901,0.6184496189852118,0.000999000999000999,-0.7497571193178452,0.5944497535831669,0.000999000999000999,0.626813883806962
cgsm_dual,47,speed10,2000,674,0.11661909378319979,0.10528097854435267,8.476542158402502,8.39449390461696,0.11594390508650475,-0.010662926542152076,0.7502497502497503,0.11619163495913604,-0.010910656414783365,0.7452547452547452,-0.011338115238847118
cgsm_dual,59,baseline,2000,887,-0.047796157330274584,-0.2683454251679116,12.427564240589739,11.804718591886013,-0.07707271948016155,-0.19127270568775007,0.07392607392607392,-0.05531969350679438,-0.2130257316611172,0.03796203796203796,-0.220549267837637
cgsm_dual,59,wind5,2000,986,-0.43301271139085296,-0.5026100027029219,12.078336093142628,11.720764250651335,-0.43394842444124254,-0.06866157826167935,0.25274725274725274,-0.4523974935245843,-0.05021250917833758,0.34565434565434566,-0.06959729131206893
cgsm_dual,59,speed15,2000,702,-0.19089645694941282,-0.4290905063945344,9.537927190937102,10.265161189916636,-0.22381508538148767,-0.20527542101304672,0.001998001998001998,-0.28528388530961163,-0.14380662108492276,0.02097902097902098,-0.23819404944512157
cgsm_dual,59,alt180,2000,802,-0.6288561129122973,-0.14076074946699593,12.019398994624614,11.65257303375853,-0.632137353719723,0.4913766042527271,0.000999000999000999,-0.5950116844184616,0.45425093495146573,0.000999000999000999,0.48809536344530136
cgsm_dual,59,speed10,2000,674,0.2506099805533886,0.22613678169533477,8.33402146205306,8.37191777369035,0.2497135307166221,-0.02357674902128734,0.6153846153846154,0.23990025084641703,-0.013763469151082258,0.7692307692307693,-0.024473198858053852
cgsm_dual,71,baseline,2000,887,-0.5125563412606716,-0.6804034018126792,12.592665923967958,11.92333992727714,-0.4853007529326092,-0.19510264888007,0.028971028971028972,-0.49089407412719654,-0.18950932768548268,0.01898101898101898,-0.1678470605520076
cgsm_dual,71,wind5,2000,986,-0.25064762100577354,-0.3813995190312364,12.166484361231326,11.746165193179074,-0.25292460083520135,-0.12847491819603507,0.10989010989010989,-0.2980492835912687,-0.08335023543996772,0.22277722277722278,-0.1307518980254629
cgsm_dual,71,speed15,2000,702,0.38661739899218084,0.45911426804004574,9.535847522050142,10.244029076520533,0.43632874307447445,0.02278552496557129,0.7562437562437563,0.40164877122310716,0.05746549681693858,0.4355644355644356,0.0724968690478649
cgsm_dual,71,alt180,2000,802,-0.7085806712061167,0.01321708357096313,12.141686393290758,11.688791237492811,-0.6885232047255745,0.7017402882965377,0.000999000999000999,-0.5946644285466319,0.6078815121175951,0.000999000999000999,0.7217977547770799
cgsm_dual,71,speed10,2000,674,0.2769879032969475,0.2067685463971483,8.44529546713829,8.498602894916909,0.27292046064757125,-0.06615191425042294,0.1998001998001998,0.2678927093338055,-0.06112416293665718,0.2057942057942058,-0.07021935689979919
cgsm_dual,89,baseline,2000,887,-0.1223150530681014,-0.2579370360766887,12.658665160261094,12.014187332944106,-0.12481645181198482,-0.1331205842647039,0.14685314685314685,-0.14033286182940327,-0.11760417424728545,0.15384615384615385,-0.1356219830085873
cgsm_dual,89,wind5,2000,986,-0.01750153608620167,-0.17413992055410304,12.129949340760708,11.792579507489233,-0.012729330726567453,-0.1614105898275356,0.026973026973026972,-0.040874285593135794,-0.13326563496096724,0.058941058941058944,-0.15663838446790138
cgsm_dual,89,speed15,2000,702,0.07521120022982358,0.05213162305093559,9.470874847844243,10.074333161964715,0.03467571952637013,0.017455903524565462,0.8301698301698301,-0.005054286624511258,0.05718590967544685,0.47352647352647353,-0.02307957717888799
cgsm_dual,89,alt180,2000,802,-0.5010776424407959,0.2466878814070005,11.895784196957946,11.451900394963207,-0.5240466035547721,0.7707344849617725,0.000999000999000999,-0.4713868495309076,0.7180747309379081,0.000999000999000999,0.7477655238477964
cgsm_dual,89,speed10,2000,674,0.16573915151506663,-0.06047308845141521,8.389407471679151,8.4879234942334,0.16189419457963913,-0.22236728303105435,0.003996003996003996,0.13226111907349786,-0.19273420752491308,0.006993006993006993,-0.22621223996648185
cgsm_dual,107,baseline,2000,887,-0.43614601596444846,-0.5196074928244179,13.198364763490856,12.581291804201438,-0.43290272412624825,-0.08670476869816962,0.30569430569430567,-0.43767760646066284,-0.08192988636375503,0.2757242757242757,-0.08346147685996941
cgsm_dual,107,wind5,2000,986,0.7649572503119707,0.6883704015800001,12.462688225850464,11.974871527622728,0.7618602757612105,-0.07348987418121045,0.27172827172827174,0.7373930053531,-0.04902260377309997,0.46353646353646355,-0.07658684873197064
cgsm_dual,107,speed15,2000,702,-0.18484364940226078,-0.3514029619700549,9.592053971499205,10.354402554510665,-0.19119725328844042,-0.16020570868161446,0.012987012987012988,-0.2595004993478298,-0.09190246262222507,0.15184815184815184,-0.1665593125677941
cgsm_dual,107,alt180,2000,802,-0.7515427569299936,-0.15248869883449298,12.102578022897244,11.552888945302463,-0.739865368380589,0.587376669546096,0.000999000999000999,-0.6588564039399069,0.5063677051054138,0.000999000999000999,0.5990540580955006
cgsm_dual,107,speed10,2000,674,0.12900253795832395,0.07816837166466416,8.428172846287488,8.49074998436059,0.12387997879121278,-0.04571160712654862,0.4085914085914086,0.11129475326065774,-0.033126381595993584,0.5244755244755245,-0.05083416629365979
dualls_adapted,7,baseline,2000,887,-0.6022611609250307,-0.6903120002792277,12.548405885800719,11.916773730462676,-0.5872591903553606,-0.10305280992386712,0.24575424575424576,-0.5784559008007656,-0.11185609947846209,0.1798201798201798,-0.088050839354197
dualls_adapted,7,wind5,2000,986,-0.17252637687325478,-0.22758589820977881,11.763494609683752,11.392784336578048,-0.17398924688088468,-0.05359665132889413,0.4045954045954046,-0.1705194077704696,-0.057066490439309225,0.3086913086913087,-0.05505952133652403
dualls_adapted,7,speed15,2000,702,0.09887406124919652,0.007468025208028973,9.260361875601113,9.841623278531085,0.07948445456769906,-0.07201642935967009,0.35364635364635366,0.04210035700746962,-0.03463233179944065,0.6573426573426573,-0.09140603604116755
dualls_adapted,7,alt180,2000,802,-0.6110491356998682,-0.22228913633454767,11.745859558165073,11.408782222027195,-0.6087817466660028,0.38649261033145516,0.000999000999000999,-0.6014041136012426,0.3791149772666949,0.000999000999000999,0.3887599993653205
dualls_adapted,7,speed10,2000,674,0.08795169671624899,0.18682568106877698,8.37405525559932,8.405178642768181,0.08949600923171432,0.09732967183706266,0.025974025974025976,0.08574782400952963,0.10107785705924735,0.013986013986013986,0.09887398435252799
dualls_adapted,11,baseline,2000,887,-0.1728398947864771,-0.14356190006520594,12.495050744056702,11.945251176362644,-0.1338420996941274,-0.009719800371078557,0.9270729270729271,-0.13182985982889966,-0.01173204023630628,0.8901098901098901,0.029277994721271156
dualls_adapted,11,wind5,2000,986,0.23640481600165367,-0.021580081531290592,11.895212884634732,11.503461853425353,0.22883694070344113,-0.2504170222347317,0.000999000999000999,0.18997341571730642,-0.211553497248597,0.006993006993006993,-0.25798489753294424
dualls_adapted,11,speed15,2000,702,-0.0438649984896183,-0.19758935565622443,9.32426884391904,10.012435291609872,-0.07210744587825932,-0.1254819097779651,0.09290709290709291,-0.13178715926227016,-0.06580219639395427,0.3626373626373626,-0.15372435716660612
dualls_adapted,11,alt180,2000,802,-0.5795217272564769,-0.1665839946775365,11.590654658079147,11.296393800257448,-0.5591656018835277,0.3925816072059912,0.002997002997002997,-0.567563334096579,0.4009793394190425,0.000999000999000999,0.4129377325789404
dualls_adapted,11,speed10,2000,674,0.14575497453659772,0.23336197860339983,8.4073842144534,8.39986566686312,0.13917187276248313,0.0941901058409167,0.01098901098901099,0.14718907120036784,0.08617290740303199,0.02197802197802198,0.08760700406680211
dualls_adapted,23,baseline,2000,887,-0.3632503941357136,-0.41836514857334106,12.503137024611235,11.873207718469917,-0.35091607713479794,-0.06744907143854312,0.5214785214785215,-0.31497361090726317,-0.10339153766607789,0.2707292707292707,-0.05511475443762748
dualls_adapted,23,wind5,2000,986,0.008971820138394832,0.00920843671531271,11.706826200410724,11.279700462976527,0.01032694041150453,-0.0011185036961918193,0.971028971028971,-0.012625969133104027,0.021834405848416737,0.6963036963036963,0.0002366165769178783
dualls_adapted,23,speed15,2000,702,-0.03291334642469883,-0.1505855599529723,9.32045659480989,9.915834409473968,-0.052008852720508286,-0.098576707232464,0.13286713286713286,-0.1306019773059984,-0.01998358264697389,0.7662337662337663,-0.11767221352827346
dualls_adapted,23,alt180,2000,802,-0.4987741121649742,0.029277769333109296,11.759353440493346,11.540538225090712,-0.5009486523205072,0.5302264216536166,0.000999000999000999,-0.4874709846190157,0.516748753952125,0.000999000999000999,0.5280518814980835
dualls_adapted,23,speed10,2000,674,0.12683757551014424,0.18139070316662775,8.337456192284822,8.309223273918255,0.12792968929283038,0.05346101387379737,0.18681318681318682,0.13682871360681464,0.04456198955981311,0.24475524475524477,0.05455312765648351
dualls_adapted,47,baseline,2000,887,-0.32600420638918876,-0.09421797404160226,12.577971003174781,11.975812557920932,-0.29128103476771006,0.1970630607261078,0.03896103896103896,-0.2433012598028942,0.14908328576129193,0.06793206793206794,0.2317862323475865
dualls_adapted,47,wind5,2000,986,0.1476627238318324,0.21632500248252742,11.901287238880991,11.418521970752286,0.14501267491611644,0.07131232756641098,0.32367632367632365,0.13870120415966083,0.07762379832286659,0.26573426573426573,0.06866227865069502
dualls_adapted,47,speed15,2000,702,-0.05806691084802151,-0.2514893748396822,9.350261688157916,10.089777717393348,-0.07936295529315744,-0.17212641954652474,0.03796203796203796,-0.18743007039176443,-0.06405930444791777,0.3906093906093906,-0.1934224639916607
dualls_adapted,47,alt180,2000,802,-0.7465961945801973,-0.24005511607463817,11.832660281032323,11.469289384132015,-0.75518092849332,0.5151258124186818,0.000999000999000999,-0.7109900951246404,0.47093497905000226,0.000999000999000999,0.5065410785055592
dualls_adapted,47,speed10,2000,674,0.2737587485462427,0.34716604225536485,8.383005143091083,8.352296651470908,0.277485837424295,0.06968020483106985,0.11688311688311688,0.28101267124807705,0.0661533710072878,0.17382617382617382,0.07340729370912213
dualls_adapted,59,baseline,2000,887,-0.15145253072679044,-0.3715020550883206,12.494939285606145,11.921047695359087,-0.14990422348119653,-0.2215978316071241,0.07192807192807193,-0.16828070526620267,-0.20322134982211795,0.07292707292707293,-0.2200495243615302
dualls_adapted,59,wind5,2000,986,0.025246128246188163,0.07906927210684964,11.751508800148963,11.327397313853064,0.023738141207625314,0.055331130899224326,0.24675324675324675,0.010819349735000029,0.06824992237184961,0.16883116883116883,0.053823143860661476
dualls_adapted,59,speed15,2000,702,-0.026097309857606887,-0.1457441717046618,9.346080056473612,10.114636451260656,-0.010302376473355105,-0.1354417952313067,0.04895104895104895,-0.07102117481552603,-0.07472299688913578,0.25674325674325676,-0.11964686184705492
dualls_adapted,59,alt180,2000,802,-0.4745952173769474,-0.03558312947316063,11.546676552593707,11.309273780655683,-0.4452876549679694,0.4097045254948088,0.000999000999000999,-0.4394265015620238,0.4038433720888632,0.000999000999000999,0.43901208790378676
dualls_adapted,59,speed10,2000,674,0.20190615754947067,0.14802224027650646,8.278276338282973,8.231304412867974,0.20093674337357104,-0.05291450309706458,0.1978021978021978,0.19899537927005032,-0.05097313899354386,0.1888111888111888,-0.05388391727296421
dualls_adapted,71,baseline,2000,887,-0.3161897637695074,-0.5493265532855923,12.631221864417196,12.082586775133818,-0.29299918182050605,-0.2563273714650863,0.01098901098901099,-0.32010935347123165,-0.22921719981436067,0.01098901098901099,-0.2331367895160849
dualls_adapted,71,wind5,2000,986,0.07989193333685399,-0.20002150783432424,11.783733884885907,11.4001348635246,0.07166470900829064,-0.27168621684261485,0.000999000999000999,0.02583142664052156,-0.2258529344748458,0.000999000999000999,-0.2799134411711782
dualls_adapted,71,speed15,2000,702,0.007093824937939644,-0.2028127381859342,9.38708700531721,10.165256095323128,0.006903226741004744,-0.20971596492693895,0.016983016983016984,-0.10764201556811709,-0.09517072261781712,0.2907092907092907,-0.20990656312387385
dualls_adapted,71,alt180,2000,802,-0.6550958896577358,-0.19940111442397063,11.90785409297049,11.497837422122979,-0.6502846687497774,0.4508835543258068,0.000999000999000999,-0.5831907678258902,0.38378965340191956,0.002997002997002997,0.45569477523376517
dualls_adapted,71,speed10,2000,674,0.14735801436007023,0.3151324679218343,8.32745503115654,8.192442024673836,0.14276976764522323,0.17236270027661107,0.000999000999000999,0.15868071176075088,0.15645175616108342,0.002997002997002997,0.16777445356176407
dualls_adapted,89,baseline,2000,887,-0.5407560940980911,-0.8050231129065442,12.635029380075634,12.06439401464707,-0.5276830738566065,-0.27734003904993765,0.001998001998001998,-0.5329500258035347,-0.2720730871030095,0.001998001998001998,-0.26426701880845305
dualls_adapted,89,wind5,2000,986,-0.09553916169703007,-0.2360782884439155,11.854545175001025,11.417899900408836,-0.0962364694212819,-0.1398418190226336,0.017982017982017984,-0.12241010962647703,-0.11366817881743849,0.03496503496503497,-0.14053912674688546
dualls_adapted,89,speed15,2000,702,0.028438866086304186,0.049726247745022135,9.305539754301309,9.920067502392662,0.011808267308786412,0.037917980436235725,0.6173826173826173,-0.049190757958253756,0.09891700570327588,0.1838161838161838,0.02128738165871795
dualls_adapted,89,alt180,2000,802,-0.6112885250747204,-0.038819502119411556,11.778822092086077,11.389797048601427,-0.6076482526045969,0.5688287504851853,0.000999000999000999,-0.560494029330288,0.5216745272108765,0.000999000999000999,0.5724690229553089
dualls_adapted,89,speed10,2000,674,0.09566930954158306,0.1524592059877223,8.333714042805136,8.351157025453421,0.09360504393746123,0.058854162050261075,0.17282717282717283,0.08075118646622632,0.07170801952149598,0.08491508491508491,0.05678989644613924
dualls_adapted,107,baseline,2000,887,-0.7214713341295719,-0.975730112735959,12.748862841874361,12.20936813053445,-0.7331590999931451,-0.2425710127428139,0.01098901098901099,-0.7620591083066495,-0.21367100442930953,0.013986013986013986,-0.2542587786063871
dualls_adapted,107,wind5,2000,986,-0.09271498200297355,-0.15692020520477218,11.849808012396098,11.458086158029932,-0.09235524412804304,-0.06456496107672914,0.17082917082917082,-0.10072740879112302,-0.05619279641364916,0.17682317682317683,-0.06420522320179863
dualls_adapted,107,speed15,2000,702,-0.11404636270925403,-0.4328038713488823,9.33665089011565,10.11468107960163,-0.1514585909670669,-0.2813452803818154,0.000999000999000999,-0.2771496875364687,-0.15565418381241364,0.03496503496503497,-0.31875750863962826
dualls_adapted,107,alt180,2000,802,-0.7951935828924179,-0.20968062685166214,11.87661200618744,11.387548350113585,-0.7997684176759837,0.5900877908243216,0.000999000999000999,-0.7242942440478194,0.5146136171961573,0.000999000999000999,0.5855129560407558
dualls_adapted,107,speed10,2000,674,0.07277478350326419,0.055423235260945045,8.340470781181008,8.411012544763725,0.06839635290631947,-0.012973117645374427,0.7272727272727273,0.06517980613980139,-0.009756570878856341,0.7792207792207793,-0.017351548242319145
